CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
597443.899543263, 271.408996582, 173.352951050, 329.588500977, 174.217132568, 399.012207031, 189.872497559, 457.037780762, 190.663330078, -48.227619171, -54.080387115, 529.070861816, 15.884395599, -52.885440826, 530.141235352, 3367
597443.916230789, 274.696838379, 173.456222534, 332.572113037, 174.414047241, 402.110412598, 190.247848511, 460.338012695, 191.033081055, -44.524532318, -53.861423492, 529.156127930, 19.626199722, -52.632751465, 530.114135742, 3368
597443.932918315, 277.827239990, 174.092819214, 336.056732178, 175.007751465, 404.660400391, 190.458984375, 463.297058105, 191.008209229, -41.075973511, -53.626312256, 529.728271484, 23.217823029, -52.432285309, 530.700744629, 3369
597443.949605841, 280.703125000, 173.850463867, 338.751159668, 174.854217529, 407.459411621, 190.637268066, 466.083923340, 191.174499512, -37.874198914, -53.428817749, 530.178833008, 26.522176743, -52.265502930, 531.167541504, 3370
597443.966293367, 282.520690918, 174.501815796, 340.987884521, 175.275024414, 410.195861816, 190.477783203, 468.430297852, 191.377593994, -35.053638458, -53.112209320, 529.515258789, 29.344573975, -52.032829285, 531.053527832, 3371
597443.982980893, 285.089904785, 174.654296875, 343.337707520, 175.568572998, 412.403015137, 190.963134766, 471.365234375, 191.772399902, -32.491817474, -52.801494598, 529.142456055, 31.946756363, -51.766490936, 530.833740234, 3372
597443.999668419, 287.159484863, 174.862716675, 345.028656006, 175.666900635, 414.089782715, 191.487426758, 472.887939453, 191.804351807, -30.294933319, -52.497337341, 528.931701660, 34.186103821, -51.525314331, 530.695190430, 3373
597444.016355945, 288.887451172, 175.031158447, 347.297790527, 175.662780762, 416.382263184, 191.810791016, 474.946136475, 191.942718506, -28.340341568, -52.138027191, 528.082092285, 36.203334808, -51.282123566, 530.432250977, 3374
597444.033043472, 290.480102539, 175.451828003, 348.998229980, 175.929473877, 417.573242188, 191.754974365, 476.335937500, 192.185119629, -26.564943314, -51.940525055, 528.898071289, 38.114871979, -51.151905060, 531.247497559, 3375
597444.049730998, 291.700683594, 175.574493408, 349.895111084, 176.034835815, 418.553161621, 192.262939453, 477.542724609, 192.365478516, -25.115875244, -51.715423584, 529.461242676, 39.595539093, -50.953548431, 531.363952637, 3376
597444.066418524, 292.809417725, 176.069564819, 351.005706787, 176.348571777, 419.982360840, 192.668762207, 478.844848633, 192.562728882, -23.944200516, -51.410686493, 529.322265625, 40.744758606, -50.713901520, 531.113647461, 3377
597444.083106050, 293.702575684, 176.313278198, 352.195678711, 176.940216064, 420.483886719, 192.556365967, 479.789062500, 192.709411621, -23.003686905, -51.183223724, 529.964660645, 41.761291504, -50.497528076, 531.469543457, 3378
597444.099793576, 294.160461426, 176.451522827, 352.274780273, 176.858215332, 420.943054199, 193.087524414, 480.106384277, 193.015655518, -22.421245575, -50.910064697, 530.204223633, 42.332199097, -50.241245270, 531.257995605, 3379
597444.116481102, 294.690917969, 176.502914429, 352.370849609, 176.698593140, 421.153747559, 193.052291870, 480.128173828, 193.135711670, -22.125318527, -50.685070038, 530.575500488, 42.626422882, -50.048778534, 531.263305664, 3380
597444.133168628, 294.584655762, 176.912597656, 352.437683105, 176.796173096, 421.554046631, 193.336837769, 480.330078125, 193.107788086, -22.056953430, -50.440162659, 530.752441406, 42.665302277, -49.868495941, 531.233581543, 3381
597444.149939123, 293.991943359, 177.357788086, 352.185302734, 176.850555420, 420.995239258, 193.462081909, 479.949218750, 193.298645020, -22.346252441, -50.186706543, 530.990417480, 42.411911011, -49.709903717, 531.380859375, 3382
597444.166633614, 293.613769531, 177.168609619, 352.120788574, 177.145690918, 420.954895020, 193.709747314, 479.385009766, 193.319366455, -22.888851166, -49.932758331, 530.973205566, 41.865810394, -49.546394348, 531.278869629, 3383
597444.183328105, 293.633422852, 177.098922729, 351.236816406, 177.691802979, 420.105041504, 193.892379761, 478.902709961, 193.485260010, -23.572534561, -49.718284607, 531.217712402, 41.136528015, -49.384021759, 531.294372559, 3384
597444.200022595, 292.326477051, 177.588424683, 350.159301758, 177.613891602, 419.029632568, 193.790573120, 477.857269287, 193.563446045, -24.671461105, -49.508487701, 531.293334961, 40.039714813, -49.230827332, 531.286560059, 3385
597444.216717086, 291.503021240, 177.538208008, 349.157348633, 177.446594238, 418.205902100, 193.717651367, 476.637786865, 193.430480957, -25.890827179, -49.354675293, 531.458862305, 38.749481201, -49.103626251, 531.129272461, 3386
597444.233411577, 289.876647949, 177.729660034, 348.042358398, 177.251937866, 416.560363770, 194.099655151, 475.586547852, 193.784057617, -27.378454208, -49.200496674, 531.784057617, 37.248870850, -49.001632690, 531.120056152, 3387
597444.250106068, 288.597412109, 177.579589844, 346.680755615, 177.703109741, 415.539245605, 194.118499756, 474.351562500, 193.792541504, -29.057231903, -49.038276672, 531.642639160, 35.543113708, -48.873645782, 530.915771484, 3388
597444.266800559, 287.103698730, 177.414672852, 344.674072266, 177.709960938, 413.682495117, 194.084381104, 472.203857422, 193.855041504, -30.958263397, -48.950176239, 531.738647461, 33.586288452, -48.774883270, 530.785705566, 3389
597444.283495049, 285.258148193, 177.663497925, 343.422729492, 177.653671265, 412.016296387, 193.942962646, 470.532104492, 193.944824219, -32.943302155, -48.873924255, 532.037231445, 31.615751266, -48.746265411, 531.148315430, 3390
597444.300189540, 283.406097412, 177.168823242, 341.326660156, 177.797760010, 409.762573242, 193.972167969, 468.490600586, 194.001037598, -35.176483154, -48.870018005, 532.487609863, 29.421503067, -48.729301453, 531.557983398, 3391
597444.316884031, 280.928344727, 177.659759521, 338.970916748, 177.920150757, 407.699523926, 194.148727417, 466.331542969, 194.126678467, -37.676097870, -48.787746429, 532.459899902, 26.963529587, -48.667846680, 531.669250488, 3392
