#, timestampMs, accelX, accelY, accelZ, gyroX, gyroY, gyroZ
3228, 47379853.533697, 0.000000, 0.000000, 0.000000, 1.663207, -47.676052, 0.671386
3229, 47379856.034322, 7.119159, -0.137667, 6.870760, 0.000000, 0.000000, 0.000000
3230, 47379856.034322, 0.000000, 0.000000, 0.000000, 1.388549, -47.553978, 0.549316
3231, 47379858.534791, 0.000000, 0.000000, 0.000000, 1.144408, -47.370876, 0.396728
3232, 47379858.534791, 7.135918, -0.147243, 6.942586, 0.000000, 0.000000, 0.000000
3233, 47379861.035729, 7.143101, -0.147243, 6.980894, 0.000000, 0.000000, 0.000000
3234, 47379861.035729, 0.000000, 0.000000, 0.000000, 0.808715, -47.157253, 0.274658
3235, 47379863.536249, 0.000000, 0.000000, 0.000000, 0.595092, -46.882595, 0.244140
3236, 47379863.536249, 7.157466, -0.125696, 7.019201, 0.000000, 0.000000, 0.000000
3237, 47379866.035833, 7.183802, -0.140061, 7.023989, 0.000000, 0.000000, 0.000000
3238, 47379866.035833, 0.000000, 0.000000, 0.000000, 0.473022, -46.821560, -0.152588
3239, 47379868.535416, 0.000000, 0.000000, 0.000000, 0.381469, -46.760525, -0.244140
3240, 47379868.535416, 7.195773, -0.113725, 7.031172, 0.000000, 0.000000, 0.000000
3241, 47379871.035520, 0.000000, 0.000000, 0.000000, 0.350952, -47.004665, -0.274658
3242, 47379871.035520, 7.190985, -0.094571, 7.035960, 0.000000, 0.000000, 0.000000
3243, 47379873.536145, 0.000000, 0.000000, 0.000000, 0.259399, -47.035183, -0.396728
3244, 47379873.536145, 7.202956, -0.101754, 7.045537, 0.000000, 0.000000, 0.000000
3245, 47379876.036770, 7.176620, -0.106542, 7.069479, 0.000000, 0.000000, 0.000000
3246, 47379876.036770, 0.000000, 0.000000, 0.000000, 0.289917, -47.248802, -0.457763
3247, 47379878.537395, 0.000000, 0.000000, 0.000000, 0.289917, -47.737087, -0.640869
3248, 47379878.537395, 7.155072, -0.123301, 7.134122, 0.000000, 0.000000, 0.000000
3249, 47379881.038489, 7.133524, -0.120907, 7.203554, 0.000000, 0.000000, 0.000000
3250, 47379881.038489, 0.000000, 0.000000, 0.000000, 0.289917, -48.194851, -0.732421
3251, 47379883.539583, 7.102399, -0.152032, 7.246650, 0.000000, 0.000000, 0.000000
3252, 47379883.539583, 0.000000, 0.000000, 0.000000, 0.259399, -48.622093, -0.701904
3253, 47379886.040104, 7.100005, -0.199916, 7.299323, 0.000000, 0.000000, 0.000000
3254, 47379886.040104, 0.000000, 0.000000, 0.000000, 0.228882, -49.110374, -0.946044
3255, 47379888.540520, 7.111976, -0.223858, 7.318476, 0.000000, 0.000000, 0.000000
3256, 47379888.540520, 0.000000, 0.000000, 0.000000, 0.076294, -49.812279, -1.129150
3257, 47379891.041354, 7.119159, -0.235829, 7.320870, 0.000000, 0.000000, 0.000000
3258, 47379891.041354, 0.000000, 0.000000, 0.000000, 0.076294, -50.331078, -1.373290
3259, 47379893.541874, 0.000000, 0.000000, 0.000000, 0.015259, -50.819359, -1.373290
3260, 47379893.541874, 7.121553, -0.221464, 7.292140, 0.000000, 0.000000, 0.000000
3261, 47379896.041666, 7.143101, -0.226252, 7.237073, 0.000000, 0.000000, 0.000000
3262, 47379896.041666, 0.000000, 0.000000, 0.000000, 0.106811, -51.643333, -1.708983
3263, 47379898.541458, 0.000000, 0.000000, 0.000000, 0.198364, -52.253681, -1.922606
3264, 47379898.541458, 7.159860, -0.245406, 7.182006, 0.000000, 0.000000, 0.000000
3265, 47379901.042291, 0.000000, 0.000000, 0.000000, 0.381469, -52.680931, -1.861571
3266, 47379901.042291, 7.152678, -0.240617, 7.117363, 0.000000, 0.000000, 0.000000
3267, 47379903.543489, 0.000000, 0.000000, 0.000000, 0.686645, -53.291279, -1.922606
3268, 47379903.543489, 7.176620, -0.226252, 7.031172, 0.000000, 0.000000, 0.000000
3269, 47379906.043958, 7.193379, -0.233435, 6.956952, 0.000000, 0.000000, 0.000000
3270, 47379906.043958, 0.000000, 0.000000, 0.000000, 0.930785, -53.749043, -2.166746
3271, 47379908.544374, 0.000000, 0.000000, 0.000000, 1.296996, -54.145771, -2.166746
3272, 47379908.544374, 7.238869, -0.214281, 6.863578, 0.000000, 0.000000, 0.000000
3273, 47379911.045260, 0.000000, 0.000000, 0.000000, 1.632689, -54.511982, -2.441404
3274, 47379911.045260, 7.274782, -0.204704, 6.736685, 0.000000, 0.000000, 0.000000
3275, 47379913.545781, 7.293935, -0.195127, 6.643311, 0.000000, 0.000000, 0.000000
3276, 47379913.545781, 0.000000, 0.000000, 0.000000, 1.937865, -54.634056, -2.593992
3277, 47379916.045468, 7.339425, -0.190339, 6.523601, 0.000000, 0.000000, 0.000000
3278, 47379916.045468, 0.000000, 0.000000, 0.000000, 2.243040, -54.542500, -2.532957
3279, 47379918.545156, 0.000000, 0.000000, 0.000000, 2.548216, -54.389912, -2.655027
3280, 47379918.545156, 7.370550, -0.159214, 6.389526, 0.000000, 0.000000, 0.000000
3281, 47379921.025208, 7.430405, -0.154426, 6.231508, 0.000000, 0.000000, 0.000000
3282, 47379921.025208, 0.000000, 0.000000, 0.000000, 2.792356, -54.145771, -2.746580
3283, 47379923.487239, 7.485472, -0.128090, 6.083068, 0.000000, 0.000000, 0.000000
3284, 47379923.487239, 0.000000, 0.000000, 0.000000, 3.097532, -53.535423, -2.868650
3285, 47379925.953177, 7.554904, -0.087388, 5.903503, 0.000000, 0.000000, 0.000000
3286, 47379925.953177, 0.000000, 0.000000, 0.000000, 3.433225, -52.925068, -2.990721
3287, 47379928.424218, 0.000000, 0.000000, 0.000000, 3.768918, -52.040062, -3.021238
3288, 47379928.424218, 7.631518, -0.063446, 5.743091, 0.000000, 0.000000, 0.000000
3289, 47379930.898749, 0.000000, 0.000000, 0.000000, 4.074093, -50.941429, -2.899168
3290, 47379930.898749, 7.715315, -0.039504, 5.618593, 0.000000, 0.000000, 0.000000
3291, 47379933.377708, 7.782352, -0.015562, 5.489306, 0.000000, 0.000000, 0.000000
3292, 47379933.377708, 0.000000, 0.000000, 0.000000, 4.287716, -49.568138, -2.868650
3293, 47379935.864374, 7.844602, 0.008380, 5.381567, 0.000000, 0.000000, 0.000000
3294, 47379935.864374, 0.000000, 0.000000, 0.000000, 4.501339, -48.133816, -2.899168
3295, 47379938.358958, 7.890092, -0.001197, 5.271434, 0.000000, 0.000000, 0.000000
3296, 47379938.358958, 0.000000, 0.000000, 0.000000, 4.531857, -46.638454, -2.746580
3297, 47379940.858333, 7.940370, -0.001197, 5.178060, 0.000000, 0.000000, 0.000000
3298, 47379940.858333, 0.000000, 0.000000, 0.000000, 4.623410, -44.959991, -2.624510
3299, 47379943.362395, 8.000225, 0.010774, 5.103839, 0.000000, 0.000000, 0.000000
3300, 47379943.362395, 0.000000, 0.000000, 0.000000, 4.653927, -43.189972, -2.655027
3301, 47379945.873854, 8.060080, 0.008380, 5.032013, 0.000000, 0.000000, 0.000000
3302, 47379945.873854, 0.000000, 0.000000, 0.000000, 4.470822, -41.206329, -2.593992
3303, 47379948.391927, 0.000000, 0.000000, 0.000000, 4.379269, -39.039581, -2.502439
3304, 47379948.391927, 8.103176, -0.005986, 4.957793, 0.000000, 0.000000, 0.000000
3305, 47379950.913802, 0.000000, 0.000000, 0.000000, 4.287716, -36.994907, -2.288817
3306, 47379950.913802, 8.134300, -0.010774, 4.897938, 0.000000, 0.000000, 0.000000
3307, 47379953.438489, 0.000000, 0.000000, 0.000000, 4.257199, -34.950233, -2.319334
3308, 47379953.438489, 8.184579, 0.020351, 4.804564, 0.000000, 0.000000, 0.000000
3309, 47379955.966718, 8.186973, 0.039504, 4.790199, 0.000000, 0.000000, 0.000000
3310, 47379955.966718, 0.000000, 0.000000, 0.000000, 4.104611, -32.630898, -2.105711
3311, 47379958.497239, 0.000000, 0.000000, 0.000000, 3.799436, -30.586220, -1.953124
3312, 47379958.497239, 8.203732, 0.061052, 4.737526, 0.000000, 0.000000, 0.000000
3313, 47379961.029687, 0.000000, 0.000000, 0.000000, 3.677365, -28.388956, -1.861571
3314, 47379961.029687, 8.222886, 0.068235, 4.744709, 0.000000, 0.000000, 0.000000
3315, 47379963.550885, 8.230068, 0.104148, 4.749497, 0.000000, 0.000000, 0.000000
3316, 47379963.550885, 0.000000, 0.000000, 0.000000, 3.463742, -26.527386, -2.044676
3317, 47379966.055520, 8.227674, 0.104148, 4.747103, 0.000000, 0.000000, 0.000000
3318, 47379966.055520, 0.000000, 0.000000, 0.000000, 3.524778, -24.482708, -1.800536
3319, 47379968.555937, 8.208521, 0.116119, 4.797382, 0.000000, 0.000000, 0.000000
3320, 47379968.555937, 0.000000, 0.000000, 0.000000, 3.250120, -22.651655, -1.800536
3321, 47379971.057447, 8.201338, 0.123301, 4.828506, 0.000000, 0.000000, 0.000000
3322, 47379971.057447, 0.000000, 0.000000, 0.000000, 3.005979, -20.942673, -1.617430
3323, 47379973.557968, 8.196549, 0.152032, 4.840477, 0.000000, 0.000000, 0.000000
3324, 47379973.557968, 0.000000, 0.000000, 0.000000, 2.822874, -19.325241, -1.647948
3325, 47379976.056406, 8.189367, 0.171185, 4.905121, 0.000000, 0.000000, 0.000000
3326, 47379976.056406, 0.000000, 0.000000, 0.000000, 2.548216, -17.707811, -1.403808
3327, 47379978.554895, 0.000000, 0.000000, 0.000000, 2.334593, -16.365040, -1.373290
3328, 47379978.554895, 8.177396, 0.166397, 4.943428, 0.000000, 0.000000, 0.000000
3329, 47379981.053854, 0.000000, 0.000000, 0.000000, 1.876830, -15.052784, -1.342772
3330, 47379981.053854, 8.163031, 0.180762, 4.972158, 0.000000, 0.000000, 0.000000
3331, 47379983.553333, 8.127118, 0.197522, 5.012860, 0.000000, 0.000000, 0.000000
3332, 47379983.553333, 0.000000, 0.000000, 0.000000, 1.632689, -13.832082, -1.129150
3333, 47379986.053020, 8.158242, 0.185551, 5.053561, 0.000000, 0.000000, 0.000000
3334, 47379986.053020, 0.000000, 0.000000, 0.000000, 1.419066, -12.763968, -0.885009
3335, 47379988.552916, 0.000000, 0.000000, 0.000000, 1.235961, -11.756888, -1.068115
3336, 47379988.552916, 8.146272, 0.187945, 5.084686, 0.000000, 0.000000, 0.000000
3337, 47379991.053385, 0.000000, 0.000000, 0.000000, 0.961303, -10.963432, -0.976562
3338, 47379991.053385, 8.129512, 0.187945, 5.113416, 0.000000, 0.000000, 0.000000
3339, 47379993.554427, 8.105570, 0.175974, 5.113416, 0.000000, 0.000000, 0.000000
3340, 47379993.554427, 0.000000, 0.000000, 0.000000, 0.839233, -10.322563, -0.793456
3341, 47379996.055677, 0.000000, 0.000000, 0.000000, 0.839233, -9.834282, -0.762939
3342, 47379996.055677, 8.081628, 0.171185, 5.137358, 0.000000, 0.000000, 0.000000
3343, 47379998.557083, 8.052897, 0.175974, 5.158906, 0.000000, 0.000000, 0.000000
3344, 47379998.557083, 0.000000, 0.000000, 0.000000, 0.717163, -9.223931, -0.762939
3345, 47380001.059062, 8.014590, 0.178368, 5.190031, 0.000000, 0.000000, 0.000000
3346, 47380001.059062, 0.000000, 0.000000, 0.000000, 0.656127, -8.796685, -0.549316
3347, 47380003.561562, 8.014590, 0.175974, 5.211578, 0.000000, 0.000000, 0.000000
3348, 47380003.561562, 0.000000, 0.000000, 0.000000, 0.564575, -8.460993, -0.457763
3349, 47380006.063124, 7.988254, 0.149638, 5.245097, 0.000000, 0.000000, 0.000000
3350, 47380006.063124, 0.000000, 0.000000, 0.000000, 0.534057, -8.186335, -0.640869
3351, 47380008.563697, 0.000000, 0.000000, 0.000000, 0.473022, -8.155817, -0.518798
3352, 47380008.563697, 7.993042, 0.137667, 5.247491, 0.000000, 0.000000, 0.000000
3353, 47380011.065312, 8.012196, 0.154426, 5.213973, 0.000000, 0.000000, 0.000000
3354, 47380011.065312, 0.000000, 0.000000, 0.000000, 0.564575, -7.911676, -0.518798
3355, 47380013.565781, 0.000000, 0.000000, 0.000000, 0.656127, -7.881159, -0.305176
3356, 47380013.565781, 8.021772, 0.161609, 5.168483, 0.000000, 0.000000, 0.000000
3357, 47380016.064010, 8.019379, 0.161609, 5.120599, 0.000000, 0.000000, 0.000000
3358, 47380016.064010, 0.000000, 0.000000, 0.000000, 0.595092, -7.698053, -0.335693
3359, 47380018.562291, 0.000000, 0.000000, 0.000000, 0.717163, -7.545465, -0.366211
3360, 47380018.562291, 8.033744, 0.149638, 5.099051, 0.000000, 0.000000, 0.000000
3361, 47380021.061718, 0.000000, 0.000000, 0.000000, 0.900268, -7.331842, -0.274658
3362, 47380021.061718, 8.024167, 0.147243, 5.051167, 0.000000, 0.000000, 0.000000
3363, 47380023.562291, 8.021772, 0.159214, 5.003283, 0.000000, 0.000000, 0.000000
3364, 47380023.562291, 0.000000, 0.000000, 0.000000, 1.205443, -7.118220, -0.091553
3365, 47380026.062968, 8.028955, 0.159214, 4.953005, 0.000000, 0.000000, 0.000000
3366, 47380026.062968, 0.000000, 0.000000, 0.000000, 1.205443, -6.965632, -0.305176
3367, 47380028.563749, 0.000000, 0.000000, 0.000000, 1.388549, -6.660456, -0.305176
3368, 47380028.563749, 8.031349, 0.164003, 4.914698, 0.000000, 0.000000, 0.000000
3369, 47380031.065104, 0.000000, 0.000000, 0.000000, 1.419066, -6.172175, -0.061035
3370, 47380031.065104, 8.048109, 0.161609, 4.845266, 0.000000, 0.000000, 0.000000
3371, 47380033.566979, 0.000000, 0.000000, 0.000000, 1.480101, -5.714412, -0.030518
3372, 47380033.566979, 8.048109, 0.142455, 4.790199, 0.000000, 0.000000, 0.000000
3373, 47380036.068593, 8.043321, 0.144849, 4.725555, 0.000000, 0.000000, 0.000000
3374, 47380036.068593, 0.000000, 0.000000, 0.000000, 1.510619, -5.073544, 0.122070
3375, 47380038.569479, 8.045714, 0.123301, 4.668095, 0.000000, 0.000000, 0.000000
3376, 47380038.569479, 0.000000, 0.000000, 0.000000, 1.510619, -4.463192, 0.244140
3377, 47380041.070364, 0.000000, 0.000000, 0.000000, 1.602172, -3.822324, 0.366211
3378, 47380041.070364, 8.048109, 0.104148, 4.593874, 0.000000, 0.000000, 0.000000
3379, 47380043.570885, 8.040926, 0.092177, 4.538808, 0.000000, 0.000000, 0.000000
3380, 47380043.570885, 0.000000, 0.000000, 0.000000, 1.602172, -3.089902, 0.457763
3381, 47380046.070572, 0.000000, 0.000000, 0.000000, 1.754759, -2.174376, 0.671386
3382, 47380046.070572, 8.031349, 0.099359, 4.481347, 0.000000, 0.000000, 0.000000
3383, 47380048.570260, 0.000000, 0.000000, 0.000000, 1.785277, -1.350402, 0.762939
3384, 47380048.570260, 8.016984, 0.082600, 4.452617, 0.000000, 0.000000, 0.000000
3385, 47380051.071041, 0.000000, 0.000000, 0.000000, 1.693724, -0.526428, 0.640869
3386, 47380051.071041, 8.014590, 0.089783, 4.414310, 0.000000, 0.000000, 0.000000
3387, 47380053.572291, 0.000000, 0.000000, 0.000000, 1.693724, 0.328064, 0.915527
3388, 47380053.572291, 8.002619, 0.096965, 4.383185, 0.000000, 0.000000, 0.000000
3389, 47380056.072812, 7.993042, 0.077812, 4.344878, 0.000000, 0.000000, 0.000000
3390, 47380056.072812, 0.000000, 0.000000, 0.000000, 1.571654, 1.426696, 0.976562
3391, 47380058.573229, 8.005013, 0.094571, 4.354455, 0.000000, 0.000000, 0.000000
3392, 47380058.573229, 0.000000, 0.000000, 0.000000, 1.480101, 2.403258, 0.976562
3393, 47380061.074687, 0.000000, 0.000000, 0.000000, 1.358031, 3.410337, 0.946044
3394, 47380061.074687, 8.012196, 0.104148, 4.356849, 0.000000, 0.000000, 0.000000
3395, 47380063.575260, 0.000000, 0.000000, 0.000000, 1.174926, 4.508968, 0.946044
3396, 47380063.575260, 8.012196, 0.116119, 4.371214, 0.000000, 0.000000, 0.000000
3397, 47380066.073906, 7.993042, 0.111330, 4.342484, 0.000000, 0.000000, 0.000000
3398, 47380066.073906, 0.000000, 0.000000, 0.000000, 0.930785, 5.455013, 1.007079
3399, 47380068.572604, 0.000000, 0.000000, 0.000000, 0.747680, 6.492610, 1.190185
3400, 47380068.572604, 8.016984, 0.111330, 4.308965, 0.000000, 0.000000, 0.000000
3401, 47380071.071458, 8.026561, 0.094571, 4.306571, 0.000000, 0.000000, 0.000000
3402, 47380071.071458, 0.000000, 0.000000, 0.000000, 0.595092, 7.377619, 1.281737
3403, 47380073.570520, 8.007407, 0.118513, 4.306571, 0.000000, 0.000000, 0.000000
3404, 47380073.570520, 0.000000, 0.000000, 0.000000, 0.503540, 8.384698, 1.281737
3405, 47380076.069791, 0.000000, 0.000000, 0.000000, 0.289917, 9.269708, 1.342772
3406, 47380076.069791, 8.021772, 0.128090, 4.323330, 0.000000, 0.000000, 0.000000
3407, 47380078.569322, 0.000000, 0.000000, 0.000000, 0.259399, 10.032646, 1.281737
3408, 47380078.569322, 8.036138, 0.152032, 4.325724, 0.000000, 0.000000, 0.000000
3409, 47380081.070104, 8.012196, 0.135272, 4.349666, 0.000000, 0.000000, 0.000000
3410, 47380081.070104, 0.000000, 0.000000, 0.000000, 0.045776, 10.765068, 1.434325
3411, 47380083.572083, 8.002619, 0.135272, 4.380791, 0.000000, 0.000000, 0.000000
3412, 47380083.572083, 0.000000, 0.000000, 0.000000, -0.045776, 11.405936, 1.495360
3413, 47380086.074218, 7.978677, 0.142455, 4.407127, 0.000000, 0.000000, 0.000000
3414, 47380086.074218, 0.000000, 0.000000, 0.000000, -0.137329, 12.046805, 1.495360
3415, 47380088.576406, 7.954735, 0.135272, 4.402339, 0.000000, 0.000000, 0.000000
3416, 47380088.576406, 0.000000, 0.000000, 0.000000, -0.442505, 12.626638, 1.373290
3417, 47380091.079635, 0.000000, 0.000000, 0.000000, -0.411987, 12.992849, 1.373290
3418, 47380091.079635, 7.921216, 0.142455, 4.421492, 0.000000, 0.000000, 0.000000
3419, 47380093.581041, 7.899669, 0.144849, 4.431069, 0.000000, 0.000000, 0.000000
3420, 47380093.581041, 0.000000, 0.000000, 0.000000, -0.503540, 13.511647, 1.403808
3421, 47380096.079583, 7.890092, 0.128090, 4.450222, 0.000000, 0.000000, 0.000000
3422, 47380096.079583, 0.000000, 0.000000, 0.000000, -0.717163, 13.969411, 1.251220
3423, 47380098.578177, 0.000000, 0.000000, 0.000000, -0.808715, 14.366138, 1.098632
3424, 47380098.578177, 7.863756, 0.120907, 4.483741, 0.000000, 0.000000, 0.000000
3425, 47380101.077916, 7.844602, 0.128090, 4.519654, 0.000000, 0.000000, 0.000000
3426, 47380101.077916, 0.000000, 0.000000, 0.000000, -1.052856, 14.823903, 0.885009
3427, 47380103.578802, 7.854179, 0.116119, 4.565144, 0.000000, 0.000000, 0.000000
3428, 47380103.578802, 0.000000, 0.000000, 0.000000, -1.205443, 15.098560, 1.068115
3429, 47380106.079739, 7.842207, 0.101754, 4.610634, 0.000000, 0.000000, 0.000000
3430, 47380106.079739, 0.000000, 0.000000, 0.000000, -1.541137, 15.586842, 0.732421
3431, 47380108.580677, 7.846996, 0.092177, 4.658518, 0.000000, 0.000000, 0.000000
3432, 47380108.580677, 0.000000, 0.000000, 0.000000, -1.876830, 15.983570, 0.671386
3433, 47380111.082083, 7.842207, 0.065841, 4.663306, 0.000000, 0.000000, 0.000000
3434, 47380111.082083, 0.000000, 0.000000, 0.000000, -2.120970, 16.288744, 0.457763
3435, 47380113.583593, 7.827842, 0.053870, 4.653729, 0.000000, 0.000000, 0.000000
3436, 47380113.583593, 0.000000, 0.000000, 0.000000, -2.395628, 16.593920, 0.396728
3437, 47380116.084427, 7.799112, 0.027533, 4.663306, 0.000000, 0.000000, 0.000000
3438, 47380116.084427, 0.000000, 0.000000, 0.000000, -2.609251, 16.838060, 0.183105
3439, 47380118.584947, 0.000000, 0.000000, 0.000000, -2.731321, 17.143236, 0.061035
3440, 47380118.584947, 7.784747, 0.005986, 4.687248, 0.000000, 0.000000, 0.000000
3441, 47380121.085885, 0.000000, 0.000000, 0.000000, -2.944944, 17.326342, -0.030518
3442, 47380121.085885, 7.744045, -0.013168, 4.692037, 0.000000, 0.000000, 0.000000
3443, 47380123.586354, 7.703344, -0.025139, 4.749497, 0.000000, 0.000000, 0.000000
3444, 47380123.586354, 0.000000, 0.000000, 0.000000, -3.219602, 17.478931, -0.183105
3445, 47380126.085937, 0.000000, 0.000000, 0.000000, -3.128049, 17.509447, -0.396728
3446, 47380126.085937, 7.665037, -0.056264, 4.785411, 0.000000, 0.000000, 0.000000
3447, 47380128.585520, 0.000000, 0.000000, 0.000000, -3.128049, 17.631517, -0.549316
3448, 47380128.585520, 7.638700, -0.092177, 4.787805, 0.000000, 0.000000, 0.000000
3449, 47380131.085468, 0.000000, 0.000000, 0.000000, -3.036497, 17.539965, -0.762939
3450, 47380131.085468, 7.595605, -0.125696, 4.792593, 0.000000, 0.000000, 0.000000
3451, 47380133.585781, 0.000000, 0.000000, 0.000000, -2.853391, 17.356859, -1.068115
3452, 47380133.585781, 7.581240, -0.128090, 4.768651, 0.000000, 0.000000, 0.000000
3453, 47380136.086093, 7.547721, -0.132878, 4.747103, 0.000000, 0.000000, 0.000000
3454, 47380136.086093, 0.000000, 0.000000, 0.000000, -2.609251, 16.990648, -1.373290
3455, 47380138.586406, 7.518991, -0.149638, 4.725555, 0.000000, 0.000000, 0.000000
3456, 47380138.586406, 0.000000, 0.000000, 0.000000, -2.273558, 16.563404, -1.617430
3457, 47380141.087812, 0.000000, 0.000000, 0.000000, -1.815794, 15.922535, -2.014159
3458, 47380141.087812, 7.459136, -0.159214, 4.711190, 0.000000, 0.000000, 0.000000
3459, 47380143.589531, 0.000000, 0.000000, 0.000000, -1.205443, 15.068043, -2.258299
3460, 47380143.589531, 7.406463, -0.168791, 4.684854, 0.000000, 0.000000, 0.000000
3461, 47380146.090260, 7.365762, -0.187945, 4.653729, 0.000000, 0.000000, 0.000000
3462, 47380146.090260, 0.000000, 0.000000, 0.000000, -0.473022, 14.121999, -2.258299
3463, 47380148.590729, 0.000000, 0.000000, 0.000000, 0.350952, 12.992849, -2.685545
3464, 47380148.590729, 7.305906, -0.195127, 4.639364, 0.000000, 0.000000, 0.000000
3465, 47380151.091614, 0.000000, 0.000000, 0.000000, 1.144408, 11.558524, -2.990721
3466, 47380151.091614, 7.277176, -0.173580, 4.627393, 0.000000, 0.000000, 0.000000
3467, 47380153.592083, 7.224504, -0.168791, 4.627393, 0.000000, 0.000000, 0.000000
3468, 47380153.592083, 0.000000, 0.000000, 0.000000, 2.059935, 10.032646, -3.326414
3469, 47380156.091666, 7.207744, -0.164003, 4.641758, 0.000000, 0.000000, 0.000000
3470, 47380156.091666, 0.000000, 0.000000, 0.000000, 3.158567, 8.262629, -3.540036
3471, 47380158.591249, 7.188591, -0.154426, 4.624999, 0.000000, 0.000000, 0.000000
3472, 47380158.591249, 0.000000, 0.000000, 0.000000, 3.982541, 6.278987, -3.845212
3473, 47380161.091822, 0.000000, 0.000000, 0.000000, 4.867550, 4.234311, -4.058835
3474, 47380161.091822, 7.157466, -0.164003, 4.636970, 0.000000, 0.000000, 0.000000
3475, 47380163.593229, 7.147889, -0.178368, 4.608240, 0.000000, 0.000000, 0.000000
3476, 47380163.593229, 0.000000, 0.000000, 0.000000, 5.661006, 2.128599, -4.180905
3477, 47380166.094062, 7.111976, -0.178368, 4.596269, 0.000000, 0.000000, 0.000000
3478, 47380166.094062, 0.000000, 0.000000, 0.000000, 6.210322, -0.038147, -4.394528
3479, 47380168.594479, 0.000000, 0.000000, 0.000000, 6.454463, -2.143858, -4.669186
3480, 47380168.594479, 7.080852, -0.192733, 4.569932, 0.000000, 0.000000, 0.000000
3481, 47380171.094999, 7.028179, -0.214281, 4.502895, 0.000000, 0.000000, 0.000000
3482, 47380171.094999, 0.000000, 0.000000, 0.000000, 6.820673, -4.310605, -4.760739
3483, 47380173.595520, 7.001843, -0.204704, 4.419098, 0.000000, 0.000000, 0.000000
3484, 47380173.595520, 0.000000, 0.000000, 0.000000, 7.003779, -6.446834, -5.035397
3485, 47380176.095937, 6.944382, -0.197522, 4.340089, 0.000000, 0.000000, 0.000000
3486, 47380176.095937, 0.000000, 0.000000, 0.000000, 7.095332, -8.491509, -5.157467
3487, 47380178.596354, 0.000000, 0.000000, 0.000000, 6.912226, -10.261528, -5.187984
3488, 47380178.596354, 6.908469, -0.199916, 4.179677, 0.000000, 0.000000, 0.000000
3489, 47380181.097812, 6.886921, -0.197522, 4.019266, 0.000000, 0.000000, 0.000000
3490, 47380181.097812, 0.000000, 0.000000, 0.000000, 6.942744, -12.001028, -5.462642
3491, 47380183.598385, 6.865374, -0.180762, 3.856460, 0.000000, 0.000000, 0.000000
3492, 47380183.598385, 0.000000, 0.000000, 0.000000, 6.759638, -13.435353, -5.493160
3493, 47380186.097031, 6.853402, -0.156820, 3.662530, 0.000000, 0.000000, 0.000000
3494, 47380186.097031, 0.000000, 0.000000, 0.000000, 6.576533, -14.503468, -5.523678
3495, 47380188.595729, 6.841431, -0.132878, 3.444658, 0.000000, 0.000000, 0.000000
3496, 47380188.595729, 0.000000, 0.000000, 0.000000, 6.240840, -15.418995, -5.401608
3497, 47380191.095520, 6.855796, -0.108936, 3.260304, 0.000000, 0.000000, 0.000000
3498, 47380191.095520, 0.000000, 0.000000, 0.000000, 5.935665, -15.998829, -5.340572
3499, 47380193.596406, 6.839037, -0.080206, 3.090316, 0.000000, 0.000000, 0.000000
3500, 47380193.596406, 0.000000, 0.000000, 0.000000, 5.355831, -16.029346, -5.401608
3501, 47380196.097343, 6.822278, -0.032322, 2.908356, 0.000000, 0.000000, 0.000000
3502, 47380196.097343, 0.000000, 0.000000, 0.000000, 4.989620, -15.693652, -5.310055
3503, 47380198.598281, 0.000000, 0.000000, 0.000000, 4.287716, -14.930714, -5.065914
3504, 47380198.598281, 6.829460, -0.029928, 2.728791, 0.000000, 0.000000, 0.000000
3505, 47380201.100312, 6.829460, -0.017957, 2.568380, 0.000000, 0.000000, 0.000000
3506, 47380201.100312, 0.000000, 0.000000, 0.000000, 3.585813, -13.618459, -4.821774
3507, 47380203.601718, 6.812701, 0.010774, 2.412757, 0.000000, 0.000000, 0.000000
3508, 47380203.601718, 0.000000, 0.000000, 0.000000, 2.700804, -12.031547, -4.516598
3509, 47380206.101406, 6.817489, 0.022745, 2.295441, 0.000000, 0.000000, 0.000000
3510, 47380206.101406, 0.000000, 0.000000, 0.000000, 1.876830, -10.261528, -4.272458
3511, 47380208.601093, 0.000000, 0.000000, 0.000000, 0.900268, -7.850641, -4.028317
3512, 47380208.601093, 6.831854, 0.037110, 2.216432, 0.000000, 0.000000, 0.000000
3513, 47380211.101770, 0.000000, 0.000000, 0.000000, -0.106811, -5.195614, -3.662107
3514, 47380211.101770, 6.817489, 0.051475, 2.216432, 0.000000, 0.000000, 0.000000
3515, 47380213.603020, 6.817489, 0.058658, 2.187702, 0.000000, 0.000000, 0.000000
3516, 47380213.603020, 0.000000, 0.000000, 0.000000, -1.235961, -2.235411, -3.448484
3517, 47380216.103697, 6.855796, 0.087388, 2.211644, 0.000000, 0.000000, 0.000000
3518, 47380216.103697, 0.000000, 0.000000, 0.000000, -2.487181, 0.663757, -3.112791
3519, 47380218.604218, 0.000000, 0.000000, 0.000000, -3.585813, 3.898618, -2.685545
3520, 47380218.604218, 6.884527, 0.118513, 2.261922, 0.000000, 0.000000, 0.000000
3521, 47380221.105729, 0.000000, 0.000000, 0.000000, -4.867550, 7.072443, -2.349852
3522, 47380221.105729, 6.903681, 0.161609, 2.328960, 0.000000, 0.000000, 0.000000
3523, 47380223.606197, 6.915652, 0.187945, 2.417545, 0.000000, 0.000000, 0.000000
3524, 47380223.606197, 0.000000, 0.000000, 0.000000, -6.027217, 10.368339, -2.044676
