#, cameraTimestamp, cameraDelay, blinkProcTime, fx, fy, cx, cy, width, height, leftEyeX, leftEyeY, rightEyeX, rightEyeY, headPoseX, headPoseY, headPoseZ, headAngleX, headAngleY, headAngleZ, leftEye3DX, leftEye3DY, leftEye3DZ, rightEye3DX, rightEye3DY, rightEye3DZ, lux, deviceAccelerationX, deviceAccelerationY, deviceAccelerationZ, deviceGyrscopeX, deviceGyrscopeY, deviceGyrscopeZ
182, 47377793.443286, 30.962900, 4.857604, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 274.888901, 251.621239, 325.123672, 251.694214, 25.028484, 53.518345, 435.076904, -0.153270, -0.024570, 0.013682, 14.295091, -6.253047, 422.444824, 14.256505, 55.250778, 423.950043, 345.694733, 0.475376, 0.475376, 0.475376, -0.936633, 0.099469, 0.001065
183, 47377804.548547, 28.995608, 4.877708, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 270.728134, 251.946846, 320.597046, 251.650574, 30.479574, 53.844585, 435.387329, -0.157510, -0.020814, 0.018034, 14.261503, -0.729660, 423.030914, 14.666737, 60.391190, 424.262146, 345.694733, 0.425870, 0.425870, 0.425870, -0.900947, 0.112252, -0.006924
184, 47377815.653807, 28.202588, 5.080156, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 266.607910, 252.471786, 316.519836, 252.265633, 35.531780, 54.551510, 434.360870, -0.160732, -0.012504, 0.017114, 14.993573, 4.247263, 422.444153, 15.270154, 65.265846, 423.125092, 345.694733, 0.269098, 0.269098, 0.269098, -0.867391, 0.116513, -0.018109
185, 47377826.759068, 26.715295, 5.965209, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 262.303970, 252.633575, 312.496628, 252.431427, 40.642414, 54.803150, 434.248291, -0.147896, -0.011226, 0.017459, 15.177151, 9.145767, 421.913483, 15.445745, 70.424347, 422.509644, 345.216614, 0.182203, 0.182203, 0.182203, -0.844488, 0.104795, -0.029295
186, 47377837.864328, 27.298264, 4.575520, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 258.383926, 253.629631, 308.834686, 253.041252, 45.041309, 55.526890, 431.955841, -0.164370, -0.004074, 0.022848, 15.871529, 13.566405, 420.584839, 16.591009, 74.881935, 420.671143, 345.216614, 0.088091, 0.088091, 0.088091, -0.820519, 0.086153, -0.028762
187, 47377848.969536, 34.473786, 5.445938, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 255.208771, 253.847511, 305.096313, 253.467911, 49.431499, 56.145966, 433.916046, -0.169990, 0.013047, 0.024678, 16.493324, 18.222000, 423.215973, 16.915413, 79.017166, 422.148163, 345.216614, 0.102612, 0.102612, 0.102612, -0.740092, -0.000133, -0.021838
188, 47377860.074797, 33.746910, 5.131354, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 251.119461, 254.184807, 301.720825, 253.309608, 53.856689, 56.226215, 433.388367, -0.164574, 0.023725, 0.028615, 16.286329, 22.331038, 422.875000, 17.283394, 83.790817, 421.075134, 344.667542, 0.238650, 0.238650, 0.238650, -0.677241, -0.048070, -0.019175
189, 47377871.180057, 32.477223, 5.134792, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 248.001236, 253.964226, 298.161606, 253.767273, 58.176476, 56.300907, 432.092224, -0.164256, 0.034061, 0.019926, 16.809496, 26.620844, 421.949829, 16.951324, 87.258179, 419.508514, 344.667542, 0.357170, 0.357170, 0.357170, -0.604271, -0.083756, -0.018642
190, 47377882.285318, 31.390868, 4.897344, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 244.828690, 253.815437, 295.138885, 253.444405, 62.067822, 56.284737, 432.444885, -0.163264, 0.026303, 0.022035, 16.417252, 30.309158, 422.000488, 16.792961, 91.223984, 420.065125, 344.667542, 0.482269, 0.482269, 0.482269, -0.531300, -0.105062, -0.011718
191, 47377893.390578, 29.998942, 4.680208, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 241.787315, 253.979019, 292.137817, 253.454948, 65.848495, 55.926868, 433.566467, -0.166512, 0.037967, 0.023464, 16.491093, 34.093918, 423.566345, 17.023335, 95.091011, 420.844788, 344.111084, 0.539795, 0.539795, 0.539795, -0.479635, -0.112518, -0.008522
192, 47377904.495786, 29.386963, 4.975729, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 239.191956, 253.363953, 289.956314, 252.898331, 68.736649, 55.356396, 432.250824, -0.159387, 0.049060, 0.020380, 15.765818, 36.663216, 422.412781, 16.201805, 97.808678, 418.969604, 344.111084, 0.651259, 0.651259, 0.651259, -0.397077, -0.117845, 0.006924
193, 47377915.601046, 28.459359, 4.926771, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 237.000328, 252.940681, 287.670349, 252.114853, 71.228264, 54.572029, 430.789764, -0.157373, 0.053784, 0.024322, 14.762535, 39.331287, 421.111267, 15.627358, 100.068893, 417.332703, 344.111084, 0.673341, 0.673341, 0.673341, -0.334226, -0.118377, 0.018642
194, 47377926.706307, 26.639723, 5.091354, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 235.052200, 252.253876, 285.925171, 251.771423, 73.248192, 53.968861, 429.221588, -0.172571, 0.062031, 0.023075, 14.321068, 41.388000, 420.436554, 14.754731, 102.118454, 416.113495, 343.754120, 0.664701, 0.664701, 0.664701, -0.272974, -0.122638, 0.028229
195, 47377937.811568, 26.399462, 4.997968, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 233.469872, 251.275993, 284.239899, 251.128677, 75.016769, 53.156399, 429.004211, -0.151015, 0.065134, 0.021926, 13.510487, 43.343155, 419.547852, 13.541801, 103.748833, 415.026276, 343.754120, 0.685086, 0.685086, 0.685086, -0.206395, -0.129563, 0.033556
196, 47377948.916776, 34.370400, 5.369739, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 231.827477, 251.200905, 283.084000, 250.198418, 76.413879, 52.459492, 428.620941, -0.150112, 0.068083, 0.031345, 12.372553, 44.713173, 419.257233, 13.434316, 105.582024, 414.492249, 343.754120, 0.832853, 0.832853, 0.832853, -0.066313, -0.157260, 0.043143
197, 47377960.022036, 33.368786, 4.686875, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 230.771812, 250.548347, 282.279419, 249.884064, 77.755547, 51.894356, 429.415466, -0.152616, 0.062994, 0.030007, 12.010655, 45.761883, 419.938019, 12.682945, 107.110497, 415.517822, 343.298431, 0.894270, 0.894270, 0.894270, -0.013049, -0.159923, 0.043676
198, 47377971.127297, 32.718577, 4.830885, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 230.226295, 249.543159, 281.865280, 249.116623, 78.137520, 50.888805, 427.535675, -0.140949, 0.064006, 0.024852, 11.020462, 46.023613, 417.753265, 11.412934, 107.188583, 413.293976, 343.298431, 1.068671, 1.068671, 1.068671, 0.079096, -0.151933, 0.038882
199, 47377982.232557, 32.032223, 5.428750, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 229.716003, 248.982414, 281.312500, 248.282707, 78.587944, 50.156017, 427.904327, -0.131708, 0.059101, 0.030244, 10.009033, 46.675056, 417.612885, 10.746612, 107.840889, 413.458954, 343.298431, 1.100784, 1.100784, 1.100784, 0.142479, -0.128497, 0.038349
200, 47377993.337818, 30.061858, 4.984687, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 229.888466, 248.466751, 281.478638, 247.757339, 78.102539, 49.521221, 426.645630, -0.140390, 0.060357, 0.031962, 9.355414, 46.381653, 416.777527, 10.106871, 107.392639, 412.528381, 343.268188, 1.038726, 1.038726, 1.038726, 0.195742, -0.099203, 0.041545
201, 47378004.443078, 29.483837, 5.250625, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 230.327019, 248.146202, 281.983017, 246.955162, 77.419716, 48.943123, 426.700134, -0.142123, 0.063501, 0.037366, 8.392459, 45.798779, 416.999908, 9.723912, 106.866508, 412.514984, 343.268188, 0.893081, 0.893081, 0.893081, 0.245810, -0.080028, 0.039415
202, 47378015.548286, 28.310817, 5.269479, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 231.424988, 247.720467, 282.727692, 246.486115, 76.395340, 48.324333, 427.892273, -0.147613, 0.069711, 0.040271, 7.855306, 45.067043, 418.535645, 9.240399, 105.840668, 413.619537, 343.268188, 0.744344, 0.744344, 0.744344, 0.291616, -0.071506, 0.035154
203, 47378026.653547, 26.931754, 5.087761, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 232.322021, 247.246872, 283.971802, 246.067085, 75.097343, 47.870045, 427.508575, -0.144710, 0.065617, 0.038224, 7.337215, 43.499870, 417.931519, 8.666865, 104.687828, 413.299957, 343.314301, 0.586837, 0.586837, 0.586837, 0.331563, -0.075767, 0.031425
204, 47378037.758806, 26.198682, 4.641719, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 233.720139, 247.014717, 285.293732, 245.988625, 73.395210, 47.593567, 428.447083, -0.153830, 0.073729, 0.040305, 7.268099, 42.052902, 419.418671, 8.408114, 103.250473, 414.230743, 343.314301, 0.530045, 0.530045, 0.530045, 0.366184, -0.081093, 0.025034
205, 47378048.864068, 34.386493, 5.261146, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 235.379478, 246.806976, 286.567947, 245.231079, 71.895531, 46.955460, 430.172852, -0.140832, 0.063975, 0.043418, 6.361639, 40.591496, 420.273254, 8.188625, 101.631096, 415.729279, 343.314301, 0.593628, 0.593628, 0.593628, 0.415186, -0.067245, 0.009055
206, 47378059.969328, 34.166129, 5.006615, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 237.179977, 246.369049, 288.292450, 245.105652, 69.489418, 46.801052, 428.195068, -0.135946, 0.051931, 0.040714, 6.172944, 38.273491, 417.825653, 7.631799, 99.079048, 414.100922, 343.685730, 0.609834, 0.609834, 0.609834, 0.434894, -0.042744, 0.004261
207, 47378071.074536, 33.145661, 4.686406, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 238.280762, 246.328293, 290.350418, 244.612343, 67.146698, 46.238598, 426.627655, -0.134397, 0.053923, 0.043535, 5.556774, 35.662689, 416.346771, 7.553239, 97.378960, 412.477753, 343.685730, 0.539454, 0.539454, 0.539454, 0.455667, -0.016645, -0.002131
208, 47378082.179796, 31.813213, 4.817448, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 240.669518, 246.112160, 292.168808, 244.725967, 64.689133, 46.113483, 426.911285, -0.150488, 0.051470, 0.042098, 5.704342, 33.538292, 417.127533, 7.311857, 94.747383, 413.415588, 343.685730, 0.443544, 0.443544, 0.443544, 0.469515, 0.008389, -0.007457
209, 47378093.285057, 30.646285, 5.112552, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 242.888786, 245.763618, 294.178528, 244.187492, 62.212570, 45.740440, 426.465240, -0.140488, 0.041076, 0.040292, 5.040727, 31.032330, 415.999756, 6.887934, 92.003731, 412.997681, 343.992004, 0.228456, 0.228456, 0.228456, 0.492418, 0.018509, -0.010653
210, 47378104.390318, 29.197847, 5.091302, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 245.148888, 246.027657, 296.436218, 244.383644, 59.498890, 45.832962, 427.232025, -0.147739, 0.039596, 0.042474, 5.288907, 28.383757, 416.950592, 7.221499, 89.530556, 414.030884, 343.992004, 0.118262, 0.118262, 0.118262, 0.518517, 0.003595, -0.017044
211, 47378115.495578, 28.373160, 4.915416, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 247.677589, 245.843521, 298.649918, 244.364265, 56.698822, 45.790081, 427.528198, -0.158342, 0.030418, 0.041079, 5.270230, 25.740221, 417.323090, 7.017513, 86.711296, 415.013763, 343.992004, 0.151255, 0.151255, 0.151255, 0.546214, -0.024102, -0.024501
212, 47378126.600786, 27.206546, 4.987396, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 249.751152, 245.653030, 301.018753, 244.204262, 53.750118, 45.752674, 427.904938, -0.148394, 0.031510, 0.042861, 5.077393, 22.886009, 417.354431, 6.788064, 84.216644, 414.971649, 344.216217, 0.183588, 0.183588, 0.183588, 0.575509, -0.049135, -0.031958
213, 47378137.706047, 25.880452, 5.696666, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 252.724655, 245.541618, 303.396759, 244.134712, 50.863991, 45.675900, 428.881836, -0.152369, 0.014684, 0.040307, 4.999691, 20.044029, 417.880280, 6.680869, 80.974159, 416.629700, 344.216217, 0.236745, 0.236745, 0.236745, 0.598412, -0.060321, -0.042078
214, 47378148.811307, 34.997848, 5.381615, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 255.244537, 245.261032, 306.217682, 243.848984, 47.516918, 45.308250, 426.502197, -0.161317, 0.004642, 0.036866, 4.628947, 16.548275, 415.613983, 6.318462, 77.644562, 415.044189, 344.216217, 0.235761, 0.235761, 0.235761, 0.631968, -0.046472, -0.060187
215, 47378159.916568, 33.831649, 4.852292, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 258.115822, 245.003304, 308.918457, 243.492851, 43.787289, 44.860115, 426.989166, -0.154892, -0.002890, 0.041592, 4.200591, 13.305307, 415.608459, 6.015849, 74.287178, 415.521912, 344.290070, 0.219164, 0.219164, 0.219164, 0.637294, -0.026232, -0.068177
216, 47378171.021776, 32.155139, 4.914167, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 261.185806, 244.428490, 312.086578, 243.621460, 40.162952, 44.435005, 426.802002, -0.177312, 0.008193, 0.033977, 4.365545, 9.523870, 416.589966, 5.328120, 70.647148, 415.788239, 344.290070, 0.115341, 0.115341, 0.115341, 0.642620, -0.003329, -0.072971
217, 47378182.127036, 32.304515, 5.304063, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 264.006691, 244.257980, 314.518173, 243.390312, 37.059982, 44.123894, 427.728729, -0.171068, -0.009954, 0.033351, 4.087499, 6.598385, 416.650665, 5.138725, 67.465546, 417.066742, 344.290070, 0.032025, 0.032025, 0.032025, 0.650077, 0.015846, -0.074036
218, 47378193.232296, 30.300140, 4.935625, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 266.936020, 244.250999, 317.949875, 243.073227, 33.312977, 43.919628, 428.062225, -0.170736, -0.006943, 0.031169, 3.708735, 2.470051, 417.047211, 5.132864, 63.967987, 417.275177, 344.290070, 0.135524, 0.135524, 0.135524, 0.651675, 0.016378, -0.073503
219, 47378204.337557, 29.671702, 5.009948, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 270.482208, 244.170815, 320.945145, 243.319565, 29.606115, 43.996185, 430.100922, -0.170742, -0.023447, 0.027002, 4.019307, -1.142517, 418.431274, 5.066319, 60.051941, 419.783630, 344.290070, 0.128039, 0.128039, 0.128039, 0.651675, 0.006791, -0.077764
220, 47378215.442818, 28.527587, 5.261250, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 273.366394, 243.897957, 324.064484, 243.139320, 25.774050, 43.875511, 429.686371, -0.163907, -0.022730, 0.027083, 3.795446, -4.905993, 417.812347, 4.727393, 56.464809, 419.120178, 344.290070, 0.135916, 0.135916, 0.135916, 0.660197, -0.002264, -0.076699
221, 47378226.548078, 26.886233, 5.396302, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 276.616470, 243.882080, 326.984924, 242.810051, 22.113413, 43.546028, 430.599579, -0.170443, -0.034626, 0.027161, 3.403173, -8.445514, 418.527588, 4.725035, 52.718082, 420.624390, 344.653503, 0.131647, 0.131647, 0.131647, 0.674046, -0.010253, -0.076699
222, 47378237.653286, 26.248629, 5.251041, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 279.784561, 243.584488, 330.559448, 242.752609, 18.173882, 43.283665, 430.623505, -0.164366, -0.034247, 0.021809, 3.331983, -12.761268, 418.323547, 4.360789, 48.845539, 420.428192, 344.653503, 0.109535, 0.109535, 0.109535, 0.692688, -0.019308, -0.077764
223, 47378248.758547, 34.435920, 5.159375, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 282.697403, 243.261223, 333.113632, 242.569611, 14.809446, 43.026257, 431.988007, -0.160650, -0.048618, 0.019971, 3.115522, -15.873803, 419.003540, 3.983081, 45.485390, 422.077820, 344.653503, 0.205852, 0.205852, 0.205852, 0.744886, -0.029428, -0.093211
224, 47378259.863807, 34.017327, 4.962188, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 285.707153, 242.932762, 336.280090, 242.429741, 10.845713, 42.680382, 433.462158, -0.160550, -0.045985, 0.020246, 2.956376, -19.776577, 420.488373, 3.593016, 41.944988, 423.385742, 344.653503, 0.244427, 0.244427, 0.244427, 0.769919, -0.020373, -0.102265
225, 47378270.969068, 33.026493, 4.761302, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 289.366898, 242.778740, 339.769196, 242.349068, 6.803513, 42.305344, 434.075134, -0.164408, -0.059079, 0.013587, 2.860012, -24.030117, 420.752411, 3.413739, 37.572285, 424.557312, 344.653503, 0.278127, 0.278127, 0.278127, 0.790692, -0.009188, -0.100135
226, 47378282.074276, 31.075139, 4.848281, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 292.992218, 242.292740, 342.851349, 241.888992, 2.602188, 41.997963, 434.185913, -0.161314, -0.072804, 0.014078, 2.297341, -27.746086, 420.290527, 2.819664, 33.160858, 425.007477, 344.653503, 0.249883, 0.249883, 0.249883, 0.804008, 0.004661, -0.095341
227, 47378293.179536, 30.104046, 4.805365, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 296.643570, 242.064384, 346.465912, 241.571289, -1.977068, 41.690792, 435.819916, -0.156064, -0.073314, 0.013093, 1.917054, -32.237389, 421.631134, 2.547079, 28.770834, 426.388702, 345.270966, 0.076340, 0.076340, 0.076340, 0.806671, 0.019574, -0.093743
228, 47378304.284797, 29.745816, 4.813907, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 299.994659, 242.083771, 350.254379, 241.591301, -6.352740, 41.564724, 434.657501, -0.176375, -0.079003, 0.012658, 1.938894, -36.803135, 421.071930, 2.569888, 24.632271, 426.204681, 345.270966, 0.140754, 0.140754, 0.140754, 0.789627, 0.037151, -0.086819
229, 47378315.390057, 28.067067, 4.850938, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 304.124557, 241.716614, 353.806641, 242.129463, -11.020985, 41.661285, 435.626709, -0.172465, -0.078864, 0.002639, 2.599173, -41.196640, 421.812531, 2.121004, 19.583435, 426.994965, 345.270966, 0.193962, 0.193962, 0.193962, 0.767256, 0.050467, -0.077764
230, 47378326.495318, 26.868316, 4.908646, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 307.590897, 241.494133, 357.414642, 241.678810, -15.307997, 41.335003, 436.783875, -0.168480, -0.099215, 0.001150, 2.050406, -45.622059, 422.078247, 1.853143, 15.365767, 428.621094, 345.270966, 0.188079, 0.188079, 0.188079, 0.740092, 0.064848, -0.068710
231, 47378337.600578, 25.570348, 5.213490, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 310.768417, 241.477646, 361.278320, 242.114853, -19.711540, 41.429115, 436.409332, -0.173698, -0.091037, -0.003622, 2.583488, -50.343456, 422.163544, 1.830855, 11.419683, 428.191071, 345.270966, 0.167241, 0.167241, 0.167241, 0.710797, 0.081360, -0.058057
232, 47378348.705786, 35.267119, 5.346250, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 313.865463, 241.623428, 364.598221, 242.071320, -23.647747, 41.391506, 435.043488, -0.180372, -0.104425, -0.004376, 2.521240, -54.197529, 420.650726, 2.008578, 7.577599, 427.572266, 345.270966, 0.149704, 0.149704, 0.149704, 0.664991, 0.120774, -0.047404
233, 47378359.811046, 34.130921, 4.812136, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 317.635696, 241.540787, 367.920135, 242.226433, -28.019215, 41.384720, 437.145447, -0.174015, -0.112287, -0.008373, 2.719603, -58.439812, 422.134125, 1.915365, 2.934315, 429.598969, 345.304016, 0.237847, 0.237847, 0.237847, 0.636761, 0.162852, -0.044741
234, 47378370.916307, 32.424462, 4.945989, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 320.397644, 241.674202, 370.975739, 242.432175, -31.630829, 41.737823, 436.202026, -0.166306, -0.117918, -0.008659, 2.961312, -61.965179, 420.769165, 2.076407, -0.492372, 428.606506, 345.304016, 0.194008, 0.194008, 0.194008, 0.610130, 0.201734, -0.041545
235, 47378382.021568, 31.770660, 5.053386, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 323.613556, 241.948975, 373.912155, 242.701675, -35.510757, 42.125374, 436.805450, -0.171788, -0.124460, -0.009914, 3.293682, -65.619064, 421.311218, 2.422739, -4.484662, 429.590393, 345.304016, 0.267230, 0.267230, 0.267230, 0.539290, 0.274172, -0.034621
236, 47378393.126828, 31.084514, 4.988385, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 326.232361, 242.588249, 376.858047, 243.755241, -38.767124, 43.020454, 437.081055, -0.176231, -0.129161, -0.016661, 4.580567, -69.241745, 421.537079, 3.221734, -7.745164, 430.167633, 345.304016, 0.519063, 0.519063, 0.519063, 0.455667, 0.318913, -0.025034
237, 47378404.232036, 30.109306, 5.291146, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 328.592865, 243.381096, 379.514771, 244.608292, -41.839008, 43.963081, 437.274872, -0.176973, -0.129041, -0.021480, 5.623620, -72.509598, 421.726013, 4.210682, -10.683841, 430.377075, 345.304016, 0.855655, 0.855655, 0.855655, 0.364054, 0.337023, -0.015446
238, 47378415.337297, 28.103837, 5.140208, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 330.995132, 243.887863, 381.662262, 245.535156, -44.760799, 44.983837, 438.888702, -0.165992, -0.133888, -0.024777, 6.770054, -75.296761, 422.684723, 4.856303, -13.711649, 431.667084, 345.304016, 1.085615, 1.085615, 1.085615, 0.265517, 0.332229, -0.007457
239, 47378426.442557, 27.810556, 4.835520, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 333.118668, 245.155983, 383.697495, 246.640007, -47.387264, 46.466347, 439.291077, -0.169366, -0.137130, -0.022352, 8.129174, -77.856499, 423.089447, 6.449374, -16.382883, 432.275146, 345.744781, 1.162695, 1.162695, 1.162695, 0.165382, 0.309859, 0.002663
240, 47378437.547818, 26.226233, 4.691407, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 334.549179, 246.506538, 384.857162, 247.719353, -49.162151, 48.036240, 439.682617, -0.173984, -0.138177, -0.020103, 9.462050, -79.370094, 423.602631, 8.149500, -18.193401, 432.847717, 345.744781, 1.142766, 1.142766, 1.142766, 0.065247, 0.284825, 0.006924
241, 47378448.653078, 36.728941, 5.071666, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 335.479218, 247.355804, 385.525299, 248.803368, -49.585091, 49.336411, 438.991669, -0.167245, -0.153273, -0.029315, 10.753500, -79.910637, 422.138824, 9.204250, -19.337563, 432.426636, 345.648621, 0.767591, 0.767591, 0.767591, -0.083890, 0.235823, 0.018642
242, 47378459.758286, 34.388890, 4.988698, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 335.993210, 248.307472, 385.895157, 249.644997, -50.288742, 50.555256, 439.714691, -0.165987, -0.164213, -0.025277, 11.789670, -80.416954, 422.429108, 10.418815, -20.025322, 433.414642, 345.648621, 0.599712, 0.599712, 0.599712, -0.125435, 0.209724, 0.019707
243, 47378470.863547, 34.190087, 5.022657, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 335.414566, 249.277779, 385.369034, 250.540451, -49.975281, 51.630936, 439.992676, -0.177717, -0.160661, -0.021526, 12.909423, -79.930809, 423.254761, 11.651235, -19.326523, 433.992371, 345.648621, 0.480354, 0.480354, 0.480354, -0.159523, 0.185223, 0.017577
244, 47378481.968807, 31.181285, 4.686823, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 334.728058, 249.740295, 384.734894, 251.438744, -49.296787, 52.651787, 439.747223, -0.173927, -0.151379, -0.020742, 14.008059, -79.146652, 423.207977, 12.213341, -18.437510, 433.327759, 345.648621, 0.442189, 0.442189, 0.442189, -0.176035, 0.172972, 0.017577
245, 47378493.074068, 30.263733, 4.982813, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 333.823563, 250.517265, 383.931488, 251.865768, -48.201492, 53.462017, 440.043884, -0.178280, -0.157407, -0.020932, 14.538900, -78.206886, 423.438080, 13.206774, -17.330389, 433.958344, 345.479065, 0.270716, 0.270716, 0.270716, -0.197340, 0.155928, 0.017044
246, 47378504.179276, 30.628472, 4.906302, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 333.179459, 251.035553, 383.010468, 252.481026, -47.319191, 54.187199, 441.382141, -0.172082, -0.151558, -0.022375, 15.337613, -77.306274, 424.679932, 13.885107, -16.555683, 434.819763, 345.479065, 0.253943, 0.253943, 0.253943, -0.205330, 0.147938, 0.018109
247, 47378515.284536, 28.942275, 4.926407, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 332.260986, 251.492859, 381.926804, 253.105629, -46.200253, 54.940483, 441.725922, -0.171775, -0.146653, -0.020357, 16.123924, -76.065216, 425.174408, 14.465797, -15.407572, 434.979156, 345.479065, 0.378858, 0.378858, 0.378858, -0.213852, 0.134623, 0.016512
248, 47378526.389796, 26.810088, 5.215885, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 331.571304, 252.486862, 381.139877, 254.250687, -44.798229, 55.874886, 442.286835, -0.176829, -0.157719, -0.027146, 17.544889, -75.150856, 425.470123, 15.755480, -14.576562, 436.046143, 345.244934, 0.562508, 0.562508, 0.562508, -0.219178, 0.101067, 0.013848
249, 47378537.495057, 26.334514, 4.806407, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 330.390640, 253.567184, 379.875488, 254.537674, -43.763161, 56.745243, 442.979523, -0.182271, -0.145132, -0.016869, 17.954638, -73.828712, 426.811340, 17.136431, -13.102900, 436.500519, 345.244934, 0.855339, 0.855339, 0.855339, -0.230363, 0.044608, 0.018642
250, 47378548.600318, 35.697691, 4.892916, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 328.867630, 253.738403, 378.481110, 255.068176, -41.851116, 57.083279, 442.442688, -0.186171, -0.148766, -0.017714, 18.588043, -72.024971, 426.311646, 17.342619, -11.175848, 436.247101, 345.244934, 1.074220, 1.074220, 1.074220, -0.242081, -0.128497, 0.023968
251, 47378559.705578, 33.763004, 4.789114, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 327.778793, 253.921837, 377.379913, 255.297295, -40.321358, 57.380390, 443.029755, -0.182466, -0.147085, -0.021776, 18.891027, -70.744934, 426.771240, 17.589146, -9.811940, 436.618713, 345.138519, 1.039466, 1.039466, 1.039466, -0.239951, -0.195609, 0.027164
252, 47378570.810786, 33.129619, 4.922552, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 326.836273, 253.545876, 375.967346, 255.129822, -38.768414, 57.378143, 442.294708, -0.175707, -0.144119, -0.022306, 18.647406, -68.867424, 425.930603, 17.073496, -8.602591, 435.581573, 345.138519, 0.976993, 0.976993, 0.976993, -0.240483, -0.281895, 0.029295
253, 47378581.916047, 31.290556, 5.153802, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 325.435623, 253.084236, 374.421829, 253.686462, -37.174534, 56.337013, 442.046265, -0.172140, -0.140573, -0.012547, 16.861002, -66.936020, 425.741913, 16.473454, -6.832508, 435.101318, 345.138519, 1.079074, 1.079074, 1.079074, -0.238353, -0.351138, 0.030893
