Current_time,Latest_data_timestamp
519360.298248200,519360.251931492
519360.302244300,519360.268598159
519360.306585300,519360.268598159
519360.309958800,519360.268598159
519360.314462900,519360.268598159
519360.318772400,519360.268598159
519360.322555900,519360.268598159
519360.327033300,519360.268598159
519360.331021700,519360.268598159
519360.334453300,519360.285264826
519360.338854700,519360.285264826
519360.343666700,519360.285264826
519360.347613200,519360.285264826
519360.352426800,519360.301996108
519360.356287200,519360.301996108
519360.360255200,519360.301996108
519360.364287400,519360.301996108
519360.367947600,519360.318669722
519360.372323500,519360.318669722
519360.376630300,519360.318669722
519360.381615500,519360.335343336
519360.385310000,519360.335343336
519360.388687400,519360.335343336
519360.393640400,519360.335343336
519360.397625800,519360.335343336
519360.401066300,519360.352016950
519360.405739700,519360.352016950
519360.410119800,519360.352016950
519360.413872300,519360.368690564
519360.418568900,519360.368690564
519360.421970600,519360.368690564
519360.426566900,519360.368690564
519360.431217500,519360.385364178
519360.434905400,519360.385364178
519360.440151300,519360.385364178
519360.443782700,519360.385364178
519360.447598500,519360.402037792
519360.452554100,519360.402037792
519360.456635200,519360.402037792
519360.460978400,519360.402037792
519360.464381500,519360.418711405
519360.467851200,519360.418711405
519360.473154300,519360.418711405
519360.477093600,519360.435385019
519360.480360400,519360.435385019
519360.484823900,519360.435385019
519360.489535600,519360.435385019
519360.493718800,519360.452058633
519360.497316100,519360.452058633
519360.502381500,519360.452058633
519360.506313700,519360.452058633
519360.510309400,519360.468732247
519360.514018700,519360.468732247
519360.518678300,519360.468732247
519360.522642200,519360.468732247
519360.526622500,519360.485405861
519360.531771700,519360.485405861
519360.535077500,519360.485405861
519360.538869700,519360.485405861
