frameCounter, trackingStatus, timeLogged, frameNumber
97,2,428453.2522, 1126
98,2,428453.2683, 1127
99,2,428453.2843, 1128
100,2,428453.3002, 1129
101,2,428453.3169, 1130
102,2,428453.3322, 1131
103,2,428453.3486, 1132
104,2,428453.3646, 1133
105,2,428453.3808, 1134
106,2,428453.3963, 1135
107,2,428453.4128, 1136
108,2,428453.4281, 1137
109,2,428453.4599, 1138
110,2,428453.4757, 1139
111,2,428453.4914, 1140
112,2,428453.5075, 1141
113,2,428453.5246, 1142
114,2,428453.5402, 1143
115,2,428453.5562, 1144
116,2,428453.5720, 1145
117,2,428453.5885, 1146
118,2,428453.6038, 1147
119,2,428453.6197, 1148
120,2,428453.6374, 1149
121,2,428453.6519, 1150
122,2,428453.6677, 1151
123,2,428453.6836, 1152
124,2,428453.7007, 1153
125,2,428453.7154, 1154
126,2,428453.7317, 1155
127,2,428453.7482, 1156
128,2,428453.7641, 1157
129,2,428453.7804, 1158
130,2,428453.7956, 1159
131,2,428453.8120, 1160
132,2,428453.8290, 1161
133,2,428453.8603, 1162
134,2,428453.8761, 1163
135,2,428453.8917, 1164
136,2,428453.9082, 1165
137,2,428453.9236, 1166
138,2,428453.9397, 1167
139,2,428453.9564, 1168
140,2,428453.9719, 1169
141,2,428453.9873, 1170
142,2,428454.0036, 1171
143,2,428454.0202, 1172
144,2,428454.0366, 1173
145,2,428454.0536, 1174
146,2,428454.0678, 1175
147,2,428454.0837, 1176
148,2,428454.1003, 1177
149,2,428454.1158, 1178
150,2,428454.1323, 1179
151,2,428454.1475, 1180
152,2,428454.1644, 1181
153,2,428454.1803, 1182
154,2,428454.1953, 1183
155,2,428454.2114, 1184
156,2,428454.2434, 1185
157,2,428454.2597, 1186
158,2,428454.2757, 1187
159,2,428454.2921, 1188
160,2,428454.3077, 1189
161,2,428454.3243, 1190
162,2,428454.3395, 1191
163,2,428454.3565, 1192
164,2,428454.3729, 1193
165,2,428454.3878, 1194
166,2,428454.4036, 1195
167,2,428454.4200, 1196
168,2,428454.4367, 1197
169,2,428454.4530, 1198
170,2,428454.4682, 1199
171,2,428454.4844, 1200
172,2,428454.4994, 1201
173,2,428454.5157, 1202
174,2,428454.5320, 1203
175,2,428454.5481, 1204
176,2,428454.5657, 1205
177,2,428454.5795, 1206
178,2,428454.5953, 1207
