Current_time,Latest_data_timestamp
1534816.873684800,1534816.822567374
1534816.877185300,1534816.822567374
1534816.882186100,1534816.839261865
1534816.886208000,1534816.839261865
1534816.890190700,1534816.839261865
1534816.894172900,1534816.839261865
1534816.898137200,1534816.855956356
1534816.903156400,1534816.855956356
1534816.907098200,1534816.855956356
1534816.911118000,1534816.855956356
1534816.915132400,1534816.872650847
1534816.919077700,1534816.872650847
1534816.923093200,1534816.872650847
1534816.928097300,1534816.872650847
1534816.932079000,1534816.889345337
1534816.935995800,1534816.889345337
1534816.940049100,1534816.889345337
1534816.944041200,1534816.889345337
1534816.948029400,1534816.906039828
1534816.953020100,1534816.906039828
1534816.956967400,1534816.906039828
1534816.960969500,1534816.906039828
1534816.964964400,1534816.922734319
1534816.968926400,1534816.922734319
1534816.973934000,1534816.922734319
1534816.977507400,1534816.922734319
1534816.981496000,1534816.939428810
1534816.985443700,1534816.939428810
1534816.990421400,1534816.939428810
1534816.994425500,1534816.956123301
1534816.998402700,1534816.956123301
1534817.002393900,1534816.956123301
1534817.006376400,1534816.956123301
1534817.011373400,1534816.972817791
1534817.015381700,1534816.972817791
1534817.019358600,1534816.972817791
1534817.023334500,1534816.972817791
1534817.028394100,1534816.989512282
1534817.033310600,1534816.989512282
1534817.038291600,1534816.989512282
1534817.042288100,1534817.006206773
1534817.046273500,1534817.006206773
1534817.050266400,1534817.006206773
1534817.054252700,1534817.006206773
1534817.059253700,1534817.022901264
1534817.063229100,1534817.022901264
1534817.067218300,1534817.022901264
1534817.071207600,1534817.022901264
1534817.075232000,1534817.039595755
1534817.078693400,1534817.039595755
1534817.083716600,1534817.039595755
1534817.087707400,1534817.039595755
1534817.091664000,1534817.056290245
1534817.096648900,1534817.056290245
1534817.100670100,1534817.056290245
1534817.104667900,1534817.056290245
1534817.108651100,1534817.072984736
1534817.112640800,1534817.072984736
1534817.116625100,1534817.072984736
1534817.121645300,1534817.089679227
1534817.125607900,1534817.089679227
1534817.129589500,1534817.089679227
1534817.133595400,1534817.089679227
1534817.137603500,1534817.089679227
1534817.141563800,1534817.106373718
1534817.146551400,1534817.106373718
1534817.150533700,1534817.106373718
