captureTime,frameNumber,leftEyes[0].x,leftEyes[0].y,leftEyes[1].x,leftEyes[1].y,rightEyes[0].x,rightEyes[0].y,rightEyes[1].x,rightEyes[1].y,leftEyes[0].x.2d,leftEyes[0].y.2d,leftEyes[1].x.2d,leftEyes[1].y.2d,rightEyes[0].x.2d,rightEyes[0].y.2d,rightEyes[1].x.2d,rightEyes[1].y.2d
365662.6242,869,138.1664734,268.0494385,200.6031799,267.2130737,180.1983643,265.4219055,242.0517578,264.77005,135.2544861,265.8925476,197.861496,265.0727539,177.5216064,264.3285522,239.5246277,263.6355591
365662.6411,870,133.2292175,268.9317627,196.2329559,268.3222046,175.7602539,266.1129456,237.6922913,265.6122742,130.3637848,267.0514526,193.1648712,266.2271729,172.6633148,265.3060303,234.8226166,264.611084
365662.6583,871,129.2709351,269.6524658,192.3280487,269.3647461,171.8714294,266.6967468,233.7779999,266.2134094,126.0024872,268.177002,188.9686737,267.4506531,168.3452301,266.242157,230.5885162,265.6282654
365662.6743,872,125.9243011,270.6019897,188.6853943,270.1393433,168.3677673,267.6235657,230.6524353,266.6808472,122.1956024,269.3278503,185.2289276,268.6278381,164.5703278,267.2324524,226.886673,266.5904846
365662.691,873,123.1017303,271.4929199,185.8693695,270.7660522,165.6231995,268.3103333,227.7882996,267.497406,118.994873,270.4043579,182.1177063,269.7156982,161.3578033,268.1477661,223.8029175,267.4890137
365662.7076,874,120.817627,271.8816528,183.6003418,271.7514648,163.4440613,268.6703186,225.6694794,267.7197571,116.4067307,271.2448425,179.5905304,270.6322632,158.8121033,268.8251343,221.3128052,268.146698
365662.7253,875,118.7290497,272.4641724,181.8087158,272.258606,161.7354431,269.0022278,223.9410858,268.5548401,114.3965836,271.9809875,177.6242676,271.4797363,156.8525848,269.3771667,219.3904724,268.7802734
365662.7414,876,118.1292572,272.629364,180.6916504,272.8014526,161.0554199,269.3666382,222.9933319,268.8572083,113.2177277,272.553009,176.2386627,272.2225037,155.7071991,269.7954102,218.0500793,269.3163757
365662.7583,877,116.6485291,272.916626,179.9394379,272.821167,159.49823,269.6813965,221.7594452,268.7206726,112.3173904,273.0313416,175.3705444,272.7440491,154.8432007,270.1541748,217.1805725,269.6365051
365662.7753,878,116.2532349,273.3076782,179.5757904,272.9103394,159.4561462,269.6863709,221.67276,269.0509338,111.9355774,273.35672,175.0444031,273.1130371,154.5498352,270.337738,216.883316,269.8570862
365662.7912,879,116.4247665,272.9945679,179.9253387,272.822998,159.6852112,269.4389954,221.7335663,268.875885,112.0729828,273.496582,175.2543793,273.2597656,154.7789307,270.3673401,217.0992737,269.8417358
365662.808,880,117.4654846,272.6361084,180.3960876,272.71521,160.2911072,269.2028809,222.5511475,268.6988831,112.8103256,273.4396667,175.9698639,273.2940674,155.5458374,270.2442932,217.8554688,269.7411804
365662.8244,881,118.9214706,272.3641357,181.9301147,272.2191772,161.6384735,268.7391968,223.9679565,268.3269653,114.1162643,273.2403564,177.255249,273.1337891,156.9088593,269.9618835,219.1899719,269.4601135
365662.8418,882,120.3467712,272.2780762,183.8717499,271.8856812,163.3077698,268.6523438,225.5504456,268.0433044,115.8348236,272.9880676,179.0550232,272.865509,158.6632538,269.642334,221.0080261,269.0975037
365662.8581,883,122.7874756,271.7700195,186.098877,271.4552612,165.8877869,268.1109314,227.8839569,267.4455261,118.1240005,272.5797729,181.34198,272.4581909,160.9940796,269.1754456,223.3229065,268.6186523
365662.8742,884,125.8130188,271.0588989,188.9537354,270.7290649,168.9350891,267.6140747,230.6061401,267.1184082,120.9699707,272.0704346,184.1473846,271.910675,163.8966064,268.6272278,226.1020813,268.0584412
365662.891,885,129.0577393,270.3807983,192.0529175,269.7131958,171.9881592,267.0508118,233.8049316,266.407135,124.2829971,271.5137024,187.3975677,271.2446289,167.2437134,268.058197,229.3383636,267.3892822
365662.9076,886,132.9457855,269.4963074,195.8399658,268.9962769,176.1038513,266.5121765,237.5379028,265.5714417,128.1620789,270.9109497,191.1647186,270.5407104,171.1670837,267.4744263,233.074585,266.7359314
365662.9244,887,137.014801,268.5682373,200.2517548,268.3319702,180.013031,265.7041321,241.9290009,265.240387,132.4467926,270.3146057,195.4762573,269.9850159,175.4511261,266.9278564,237.3481903,266.2312622
365662.9409,888,141.9446411,267.7747192,205.4214783,267.1167603,184.6243591,265.0400696,246.5748291,264.6057739,137.3383484,269.8268433,200.3912048,269.4653015,180.3221436,266.4841003,242.16745,265.8309937
365662.9583,889,147.0220795,266.8346558,210.4062195,266.3648071,189.5092468,264.2694397,251.5986328,264.070343,142.5391693,269.0220947,205.6654816,268.6354065,185.4927521,265.735199,247.3894196,265.1515808
365662.9743,890,152.67659,266.0837097,215.1184998,265.3474731,194.658783,263.5943604,256.5023193,263.15802,148.1709442,268.0002136,211.1638184,267.5503845,191.0227966,264.8076477,252.8283234,264.205719
365662.9912,891,158.6723938,265.2799683,220.7710876,264.7402344,201.1022644,263.0352173,262.0193787,262.9008179,154.2764282,266.9862976,216.9834442,266.533844,197.0590668,263.9029541,258.6012878,263.3648071
365663.0082,892,164.6753693,264.5097656,226.6737518,263.9000854,206.8563538,262.5012817,267.711853,261.9804382,160.635849,265.9955444,223.0829773,265.510498,203.3647766,263.0309448,264.6077576,262.5161743
365663.0243,893,171.1281738,263.3863525,232.7094116,263.2471313,213.2577362,261.6705322,273.7833862,261.6954041,167.3183136,264.9360352,229.4486237,264.5618896,209.9982758,262.1305237,270.8930664,261.7626343
365663.0417,894,177.6381226,263.0409546,239.2148132,262.4268799,219.5435791,261.1931458,280.0827942,261.1852722,174.1680603,264.1187134,236.0549469,263.744812,216.7600708,261.4613647,277.4318237,261.1622925
365663.0586,895,183.8606873,262.387085,245.7812347,261.6702271,225.8608093,260.9540405,286.8136597,260.7698364,181.1036682,263.3846741,242.8864136,262.9681091,223.6039886,260.9128418,284.2005615,260.6447144
365663.0748,896,190.9246826,262.0543213,251.7818298,261.4000854,232.6247253,260.7676697,293.6618042,260.5458679,188.2696686,262.7714844,249.7551575,262.3351135,230.6514893,260.4794922,291.0882874,260.2414246
365663.0911,897,198.1971741,261.2576294,258.3704529,260.9004517,239.6420593,260.3281555,300.2112732,260.2263794,195.5930328,262.1635132,256.6706848,261.7477112,237.851059,260.0715637,298.0112305,259.8733521
365663.1081,898,205.4584961,261.0773315,265.7735596,260.6001587,246.9667358,260.4155579,307.5652771,260.2172241,203.1100616,261.7074585,263.8360291,261.2440796,245.2306061,259.809021,305.1843872,259.6231995
365663.125,899,212.6852417,260.8936768,272.9702148,260.4511108,254.4537354,260.4755249,314.7831726,260.348877,210.686554,261.3525085,271.1668701,260.8934631,252.7046204,259.6578979,312.5265198,259.521698
365663.1414,900,219.6529999,260.9927368,280.3866577,259.7084961,261.7926941,260.8165588,322.3687439,260.1247253,218.2519684,261.1615601,278.6991577,260.5122681,260.2250366,259.6801758,320.1278687,259.3843994
365663.1576,901,227.3365479,260.9788818,288.1241455,259.9558105,269.3276672,261.0710754,329.9352417,260.5549622,225.9111176,261.0663452,286.4313965,260.3253784,267.8428345,259.8063965,327.9116821,259.4386902
365663.1747,902,234.6794128,260.9315796,295.6665955,259.8809204,276.992218,261.1014709,337.5012207,260.4978943,233.5693054,261.0250549,294.1984253,260.1657715,275.5285645,259.9867249,335.7162476,259.5129395
365663.1922,903,242.5341034,261.2875977,303.0578003,259.8138428,284.56604,261.6113586,345.3047791,260.7545776,241.4088593,261.1347656,302.0069885,260.1055908,283.3349609,260.3105164,343.6080627,259.6844177
365663.2077,904,250.6717224,261.3935547,310.661377,260.6522827,292.7229309,262.2818298,353.2365723,261.6252747,249.4015961,261.34021,309.8658142,260.2709656,291.3168945,260.7573242,351.5949707,260.0908813
365663.2243,905,257.8771362,261.722229,318.0075684,260.9503174,300.1520691,262.7001648,360.7336426,262.1339417,257.3066406,261.5733337,317.6573181,260.5381775,299.2340698,261.2149048,359.5241394,260.5860291
365663.2415,906,265.4718628,262.1901855,325.8165283,261.6578979,307.8104858,263.1947327,368.0324402,262.4701843,265.1755981,261.847229,325.4435425,260.8769836,307.1390991,261.7265015,367.422699,261.0960083
365663.2576,907,273.1325684,262.6240845,333.3292236,262.3529663,315.3759155,263.7533264,375.8048096,263.207428,272.9557495,262.1369629,333.2307129,261.276062,314.9395142,262.2297668,375.3301392,261.6412964
365663.2743,908,280.8428955,263.2428589,340.897644,262.8585205,322.8309937,264.66922,383.1345215,263.5684204,280.6841125,262.449646,340.9353943,261.6345215,322.6918945,262.7685242,383.0645447,262.130127
365663.2915,909,287.8601074,264.1842651,348.163208,263.7747192,329.8532104,265.3691711,390.6565857,264.5596313,288.1984253,262.788269,348.4684448,262.0360413,330.2518921,263.2833557,390.6519775,262.6532288
365663.3076,910,294.7810974,264.6746826,355.2496948,264.3867188,336.8937378,265.9160461,397.4715271,265.1447144,295.525177,263.1974792,355.8239746,262.5170288,337.6290283,263.8511658,398.0433655,263.2292786
365663.3243,911,301.7280884,264.9750366,362.6851196,264.7688599,343.407074,266.6298523,404.5523376,266.1427917,302.6444397,263.8641357,363.0869446,263.3062439,344.7408142,264.6905518,405.3108521,264.14151
365663.3414,912,308.3845215,265.4008484,369.2124939,264.9917603,349.8487244,267.4166565,411.1782227,266.8312683,309.4884644,264.524292,370.0906372,264.0349121,351.5285645,265.5333862,412.3131714,264.9888
365663.3586,913,314.2888794,265.8945313,374.8917236,265.6814575,355.7467957,268.2547913,417.013031,267.9888306,315.9351196,265.2301636,376.6376038,264.8597107,357.9307861,266.4282532,418.8859863,265.9559631
365663.3743,914,319.9707031,266.9512939,380.6488647,265.8955688,361.0501404,269.3274536,422.4035645,268.3225708,321.947113,265.9712524,382.7602234,265.5128479,363.8399963,267.353241,425.0019531,266.7599182
365663.3911,915,325.168396,267.0543823,385.8984375,266.7335205,366.2681885,269.8375854,427.3447266,269.4299622,327.5112,266.5852051,388.4145813,266.1714478,369.3263855,268.1721191,430.5895996,267.5648193
365663.4086,916,329.8114014,267.4893799,390.5395508,267.3760986,370.5568542,270.6920166,432.1006775,270.3682556,332.6052551,267.2208862,393.5871582,266.8890686,374.3116455,269.0006714,435.6776733,268.4507446
365663.4246,917,333.7930908,267.6486816,394.6306763,267.2562866,374.2568359,270.9266052,436.0485535,270.8381958,337.0537415,267.6699524,398.1413879,267.3866577,378.6091919,269.6413879,440.1228638,269.1481323
365663.4413,918,337.2323608,267.7658081,398.0179443,267.7461548,377.5716553,271.0882263,439.2142944,271.4415894,340.8919373,268.0021667,401.9868469,267.8356323,382.2807617,270.166748,443.8833618,269.8373413
365663.458,919,340.0169678,267.8630371,400.7125244,267.8842163,380.2647095,271.6508789,441.8427124,271.8617554,344.0848694,268.2596741,405.1470947,268.2012939,385.3074036,270.6458435,446.9315186,270.4632874
365663.4743,920,342.1132813,268.0054932,403.0501404,268.0261841,382.1687927,271.9891052,443.8994141,272.133728,346.5946655,268.4704285,407.6326599,268.4502563,387.6561584,271.0696716,449.3014221,270.9953918
365663.4914,921,344.053772,268.1022949,404.9307251,268.0025635,383.9787598,272.1452942,445.5601807,272.5460205,348.5136414,268.6104126,409.528717,268.631958,389.402771,271.447876,451.0421753,271.4903259
365663.5079,922,344.7280884,268.2174683,405.9036865,267.5426025,384.933075,272.4666748,446.6699219,272.6279602,349.7079468,268.6978149,410.725769,268.6346741,390.4381104,271.7859192,452.1179199,271.8536377
365663.5243,923,345.182373,268.0115967,406.1726074,268.1448364,385.383728,272.1487732,446.9412537,272.8818665,350.255127,268.6552124,411.2770386,268.6976013,390.8621521,271.9501343,452.5776367,272.1968384
365663.5409,924,345.2955322,268.1740112,406.3009644,267.7406006,385.3253784,272.3377991,446.8265076,272.082489,350.2571716,268.6079712,411.2891846,268.5594482,390.7446899,272.0819092,452.4697571,272.2672119
365663.5579,925,344.9740601,267.3027954,405.5970154,267.1906738,384.502655,271.7848206,446.1867676,272.0861511,349.7026367,268.3523865,410.6677551,268.3318176,390.0293579,272.0031433,451.7207031,272.255249
365663.575,926,343.7478027,267.2029419,404.8626709,266.2608032,383.8082275,271.7354126,444.9786072,270.9248352,348.5993042,268.1063843,409.5418396,267.8176575,388.8411255,271.9368286,450.4582214,271.9275208
365663.5914,927,342.0684814,266.9386597,403.1225586,266.6005249,382.0187988,271.3587036,443.2886658,271.144104,346.9630432,267.8058167,407.8447266,267.4486389,387.1090698,271.7726746,448.6544189,271.7124329
365663.6077,928,340.0689087,266.468689,400.5157166,265.8460693,380.1263123,270.8700256,441.1405029,270.4480286,344.8501587,267.4759827,405.5774536,267.0056763,384.9388428,271.5427246,446.3091431,271.4036255
365663.6245,929,337.3465271,266.0865479,398.0461426,265.3733521,377.4134216,270.2358093,438.4626465,269.7644653,342.1826477,267.1133118,402.8581848,266.5549622,382.2382507,271.252655,443.5064087,271.0203247
365663.6409,930,334.1351929,265.6692505,394.52771,265.0924988,374.3634644,269.6049805,434.9760742,269.2322388,339.0138855,266.7296753,399.5295715,266.1517029,379.0602417,270.9201355,440.1154785,270.6540833
365663.658,931,330.4500122,265.3579102,390.5657654,264.6099854,370.4743042,268.828949,431.4915771,268.6491089,335.310791,266.3984985,395.6726379,265.7948914,375.3385315,270.562561,436.2415161,270.3024292
365663.6749,932,326.5332031,264.7139893,386.830658,264.3069458,366.4857788,268.2123413,427.2391968,268.2274475,331.1427612,266.0600891,391.4082947,265.4836426,371.1619263,270.1837158,431.9404297,269.9755859
365663.6917,933,321.692627,264.0042114,382.3919067,263.5886841,361.5345459,267.35849,422.6794128,267.3375244,326.4440308,265.4122009,386.7405396,264.8483276,366.4562683,269.4783936,427.2442017,269.2740479
365663.7076,934,316.7506714,263.7897339,377.1691895,262.8817139,356.90271,266.7832336,417.6645508,266.2831726,321.3298645,264.788147,381.6074524,264.1582336,361.3377075,268.7497253,422.0885315,268.443634
365663.7247,935,310.9017944,263.2383423,371.6165466,262.6574097,351.4958496,265.8691101,412.0863037,265.6316223,315.690094,264.1497803,375.9898376,263.5549316,355.7306519,267.9858398,416.4460144,267.6934204
365663.7417,936,304.9036865,263.1382446,365.581543,262.3361511,345.7667847,265.1011047,406.163269,264.8695984,309.6184692,263.6121826,369.9303589,262.9833374,349.7284546,267.2648315,410.3912048,266.9711609
365663.7587,937,298.9371338,262.4692993,359.0915527,261.8619385,339.5831909,264.4187622,400.4035645,264.0874329,303.1858215,263.0220337,363.4901428,262.4257813,343.3889465,266.463623,404.0111694,266.1910706
365663.7757,938,292.9629822,262.0984497,352.7029724,261.4291382,333.6292725,263.823761,393.8338623,263.2405396,296.60495,262.4640808,356.7401428,261.808197,336.858551,265.6717529,397.3457642,265.3357544
365663.7912,939,286.0198975,261.6554565,346.413208,261.4085083,327.203064,263.2909241,387.5592651,262.8973389,289.6793823,262.0201416,349.8399353,261.4189453,330.0357056,264.9957581,390.5272217,264.6919556
365663.8076,940,279.1634216,261.6089478,339.3969116,260.901825,320.7622375,262.8696594,381.0220947,262.1297302,282.5881348,261.6674805,342.7066345,261.0133667,323.072937,264.3813782,383.4772949,264.005249
365663.8243,941,271.9555664,261.3187866,332.3687134,260.7786865,313.8239136,262.3163147,373.7405701,261.7313538,275.2603149,261.3424072,335.367981,260.6724243,315.8952332,263.7936707,376.2182312,263.3777161
365663.8414,942,264.9386597,260.8928223,324.6516113,260.977417,306.944458,261.9221191,366.234375,261.3994141,267.8433228,261.0334167,327.7013245,260.4529114,308.6263733,263.2424622,368.6461182,262.8483887
365663.8579,943,257.5518494,261.0973511,317.6489258,260.3919678,299.9002075,261.486908,359.3482361,260.9381104,260.2719116,260.8182068,320.0472107,260.2157593,301.2486267,262.7704773,361.0564575,262.3201294
365663.8749,944,249.9365082,261.3535156,310.4661865,260.3128052,292.3598328,261.3966675,352.5628052,260.7720337,252.5601959,260.7312927,312.4195557,260.0695801,293.7427979,262.3956299,353.5694885,261.8855591
365663.8913,945,242.7389374,260.8583374,303.0331421,260.1820679,284.9729614,260.7633362,345.2911072,260.5334167,244.7840118,260.585907,304.7669067,259.9596252,286.1659546,261.9628296,346.0810242,261.4924622
365663.9078,946,235.5094604,261.0519714,295.8833618,260.4125671,277.7275391,260.7974243,338.1414185,260.4308167,237.0801544,260.5467834,297.1758728,259.9211731,278.6342773,261.6529541,338.6369019,261.1720886
365663.9244,947,228.0430145,261.1036987,288.7132263,260.8306274,270.3956909,260.8424988,331.0019226,260.3483582,229.3542633,260.5545654,289.6376648,259.9914551,271.0549316,261.4197388,331.2502441,260.9543152
365663.9417,948,221.1110535,261.4195557,281.7928162,260.928772,263.4995728,260.9422913,324.0077515,260.4992065,221.7751312,260.6513367,282.2127686,260.1216431,263.6029053,261.3131714,323.9614563,260.8375854
365663.9576,949,214.4891052,261.6044922,274.8013611,261.137207,256.640686,261.1515198,316.7559204,260.3925476,214.390213,260.8083191,274.8996277,260.2844849,256.3434753,261.2700195,316.7018738,260.7529297
365663.9747,950,207.0921326,262.0682983,267.541687,261.6026001,249.7178345,261.5596313,309.4840698,260.6748657,207.100174,261.0637817,267.5867004,260.5227661,249.2167053,261.3392944,309.4565735,260.7629089
365663.9916,951,200.2921143,262.1449585,260.8482361,262.3190613,242.5566711,261.5513,303.0439148,261.3766174,199.93927,261.3084717,260.5402527,260.8989563,242.1459198,261.3982239,302.4975891,260.9364929
365664.0076,952,193.3249969,262.7076416,254.6264038,262.7227173,235.9619141,262.0864563,296.6018982,261.7740784,192.9489746,261.6244507,253.7971802,261.2814026,235.2421265,261.557373,295.7836914,261.1376038
365664.0242,953,186.6750488,263.6530151,248.3647308,263.3846436,229.4439697,262.6627502,290.3239136,262.1430664,186.1256561,262.0205383,247.2566376,261.6855774,228.493866,261.7878113,289.2921143,261.3589172
365664.0414,954,180.1200867,264.083313,242.2389526,263.7007446,223.0064697,263.1099548,284.0925903,262.5987854,179.4922943,262.4239502,240.8583984,262.0679626,221.9338837,262.0243225,282.9164429,261.6143188
365664.0578,955,174.0858459,264.6699219,235.8382416,264.3383789,216.8794403,263.5691528,277.7266846,263.0813904,173.1268005,262.8062439,234.5884247,262.4598999,215.6054993,262.2824402,276.6622314,261.8559875
365664.0748,956,167.9529877,265.3478699,229.5328369,264.9675903,210.7408142,264.1529846,271.5953369,263.4764709,166.8940887,263.3582764,228.4730377,263.0249023,209.4031525,262.7312927,270.5440063,262.2584534
365664.0917,957,162.1644897,265.7761841,223.7917938,265.5050659,204.6850281,264.5599976,265.9649658,264.1629944,160.8491974,263.9909973,222.5712891,263.6976318,203.3821411,263.2705994,264.6351929,262.7900696
365664.1082,958,156.5239105,266.8428955,218.2873383,266.2294922,199.0283661,265.0600891,260.329895,264.5916443,155.0259552,264.7354126,216.8903809,264.4205627,197.5827637,263.8876343,258.9363098,263.375
365664.1247,959,150.9655609,267.4675293,213.007309,266.6825562,193.3670349,265.6613159,254.8847046,265.0835266,149.3576355,265.5003967,211.4324799,265.1153259,191.9185181,264.5238647,253.4441376,263.9767151
365664.1417,960,145.8033295,268.0722656,208.3727722,267.3126221,188.5385437,266.2235718,250.3763428,265.5647888,144.015152,266.2576599,206.3783722,265.8105774,186.6049194,265.1668701,248.3724213,264.5620728
365664.1581,961,141.0861359,268.883667,203.7830505,267.9779663,183.6199951,266.6235962,245.7563477,265.9889221,139.0169067,267.0029907,201.5978241,266.4541321,181.6385193,265.7615662,243.5934296,265.1019287
365664.1743,962,136.4361267,269.5541382,199.3773804,269.2720947,178.9530334,267.1149597,241.5805969,266.7568054,134.2879944,267.7815247,197.0621185,267.2303467,176.9005432,266.3792419,239.0794678,265.7458496
365664.1914,963,132.4415436,270.1358643,195.5038452,269.5437622,175.0782928,267.3404846,237.4777527,267.0260315,129.9350128,268.446991,192.892746,267.8980408,172.5785828,266.8612366,234.8916168,266.2822876
365664.2077,964,128.980011,270.4862061,192.1183777,270.197937,171.3256836,267.4502869,234.0621796,267.1371765,126.0183868,269.0281982,189.1749268,268.5292664,168.6376953,267.2412415,231.1711426,266.7374878
365664.2247,965,125.7728729,271.3117676,189.0140991,271.0532837,168.6694641,268.4020691,230.9194336,267.5143738,122.6029129,269.6782227,185.8967896,269.1843567,165.2328491,267.7312927,227.8885193,267.2011414
365664.2409,966,123.1070175,271.9234619,186.0664978,271.5177002,165.8387909,268.4723511,228.2022705,267.6880493,119.6460495,270.2957459,183.0234528,269.7973022,162.2631073,268.142334,225.0386963,267.586792
365664.2576,967,121.333786,272.0803833,184.3442383,271.906311,163.9634705,268.9074097,226.2581024,268.0726318,117.3339844,270.839447,180.7114258,270.3729248,159.9373779,268.5133667,222.7287903,267.9476624
365664.2743,968,119.8352356,272.2025146,182.8164978,272.2540283,162.6316834,268.6567688,224.8715057,268.3269043,115.6068954,271.2733765,178.9147339,270.8937988,158.2110138,268.7513733,220.9314728,268.265564
365664.2918,969,118.9908295,272.6460571,182.0604858,272.3771973,161.7241211,268.9454346,223.8250427,268.2146606,114.4764862,271.6856079,177.7183228,271.3304443,157.0983276,268.956604,219.7010193,268.4671326
365664.3076,970,118.9977875,272.3692017,182.0557861,272.8113403,161.5602264,268.7615662,223.697876,268.3072205,114.0443878,271.9423828,177.1867371,271.7364197,156.6710663,269.0612793,219.1360474,268.6342773
365664.3242,971,119.0989227,272.3655396,182.4217834,272.4210815,161.9578094,268.7722473,223.971405,268.2671204,114.1763992,272.132019,177.2538605,271.9933777,156.8411865,269.1019897,219.1758728,268.6783142
365664.3413,972,120.1775055,272.0539551,183.4760742,272.0388794,162.8854675,268.2246399,225.2212372,267.6335144,115.0086823,272.183136,178.0785828,272.0780334,157.6712036,268.9880676,219.9790497,268.5415344
365664.3582,973,121.7039795,271.9238892,185.1099243,271.5667114,164.3157959,267.7808228,226.6425018,267.4411011,116.4556732,272.1362,179.5563812,272.0223694,159.1246948,268.7842102,221.4201202,268.3078003
365664.3747,974,124.0218735,271.5650635,187.2692566,271.4844971,167.1492004,267.8867493,229.3582459,267.4182739,118.6075134,272.0336609,181.7509003,271.9528503,161.3273926,268.5783997,223.6051331,268.1090393
365664.391,975,127.0467682,270.6838989,190.2138367,270.5900574,170.032959,267.374939,232.0612488,266.8207397,121.4513397,271.7479553,184.5817719,271.695343,164.2003479,268.2499084,226.4254608,267.7472229
365664.4081,976,130.2738037,270.4111938,193.644455,270.0255127,173.6888733,266.9872742,235.3764038,266.5137329,124.8795471,271.4144592,188.0499115,271.3465271,167.7176666,267.8840637,229.875946,267.3608398
365664.4245,977,134.4108582,269.7390747,197.3881073,269.2282104,177.5391541,266.4115601,239.1066284,265.874939,128.9613342,271.052948,192.0437317,270.9096985,171.8187714,267.4877319,233.854187,266.9394836
365664.441,978,138.1141052,269.1966553,201.8804321,268.6749878,181.1061096,266.1481934,243.4111328,265.5338745,133.3191071,270.6806335,196.5613861,270.4725037,176.1982269,267.1489868,238.3214264,266.5596619
365664.4578,979,142.9513397,268.5422974,206.1311035,267.8423462,185.8771667,265.5029907,247.9691162,264.977417,138.2057343,270.3074646,201.4535828,270.0177307,181.1095276,266.7869873,243.2073059,266.1856079
365664.4753,980,147.8101349,267.9672241,210.9714355,267.0928345,190.8140564,265.1399231,252.5696106,264.5603943,143.4672852,269.7898865,206.6741943,269.4103699,186.3883667,266.3292542,248.3898468,265.694519
365664.4913,981,153.686203,266.9309692,216.1057587,266.4539795,196.247467,264.5809631,257.6231079,264.1882629,149.186142,269.0559082,212.1638336,268.6306152,192.0928955,265.7077942,253.8588867,265.0727844
365664.5079,982,159.3534393,266.4370117,221.5886688,265.9374695,202.1542664,264.1590271,263.1894836,263.7584839,155.2501068,268.3491211,217.9582825,267.8839417,198.1767273,265.1118469,259.6499023,264.5198975
365664.5247,983,165.3427887,265.8670654,227.5217743,265.4053955,207.9307098,263.5932617,269.2431335,263.3541565,161.5548401,267.6699524,224.0447235,267.1983643,204.4588776,264.5426331,265.7506409,264.0095215
365664.5412,984,171.9160614,265.0892944,233.9785004,265.0263672,214.1494598,263.0309448,275.697937,263.5555725,168.1478271,266.9489136,230.4971161,266.5767517,211.0123138,263.9691772,272.2008972,263.6324768
365664.5581,985,178.4758301,264.7717285,240.3709412,264.1907349,220.8267212,263.144043,281.7653198,263.1748962,174.9491272,266.3344116,237.1038971,265.9671021,217.7918701,263.56427,278.7961426,263.2819519
365664.5748,986,185.0239716,263.9642944,247.0076141,263.4594116,227.5076904,262.9098816,288.6817017,262.7376404,181.9675751,265.7359009,244.0039063,265.3579407,224.7566834,263.1844177,285.6615906,262.9515076
365664.5914,987,192.3205566,264.0412598,253.6265564,263.2660522,234.6688232,263.2319031,295.9769897,262.9632874,189.2758942,265.2819214,251.098114,264.8432617,232.0118408,262.9387512,292.7977295,262.725708
365664.6078,988,199.976593,263.4899902,260.6635132,262.8867798,241.9430847,263.072052,303.0610962,263.121521,196.894577,264.8339539,258.381012,264.3926697,239.5098114,262.741272,300.1360779,262.5873413
365664.6249,989,207.5253601,263.5391235,267.7259216,262.5328369,249.554657,263.5125732,310.263855,262.7278137,204.74646,264.5073853,265.7930603,263.9460449,247.2701111,262.6897888,307.6164246,262.4364014
365664.6413,990,214.2119141,263.3585815,275.1356201,262.2592163,256.3967285,263.3367615,317.6520386,262.6771545,212.3956909,264.2325134,273.3919373,263.5481567,254.8520813,262.6671448,315.2974243,262.335083
365664.6588,991,221.8116913,263.1672974,282.7913818,262.3993835,264.6298523,263.6898499,325.2330322,263.2485657,220.2394714,264.0085144,281.1507874,263.2783203,262.6868896,262.7399902,323.1065979,262.3747864
365664.6743,992,229.3965302,263.2604675,290.2405701,262.0439453,271.9162292,264.0469666,332.8786316,263.3197327,228.0767822,263.8806458,288.9436035,263.0190125,270.4838562,262.9132385,330.9860535,262.4328003
365664.6914,993,237.0867615,263.2721558,297.5970459,262.5297241,279.5843201,264.3407593,340.4889526,263.9087524,235.9747772,263.807373,296.7092896,262.9171143,278.3765259,263.1248474,338.8663025,262.6346436
365664.7081,994,244.5159607,263.4419556,304.7893066,262.7186279,287.1754761,264.8275452,348.0211792,264.0004578,243.8485565,263.8070374,304.3952942,262.8694458,286.2385254,263.4298096,346.6882324,262.8753357
365664.7243,995,251.9396973,263.973877,312.7319336,263.0432129,294.430481,265.2895203,355.558197,264.5689087,251.5923767,263.8998413,312.1529541,262.916687,293.9742737,263.8217468,354.5379639,263.2207031
365664.7411,996,259.4170532,264.1362915,319.9576111,263.2281494,302.1305542,265.75354,362.5926209,264.8249512,259.2870789,263.9936218,319.7983704,263.0192566,301.7089844,264.2218323,362.2596741,263.5788879
365664.7579,997,266.6107788,264.3135376,327.2474976,263.7034302,309.4877625,266.1889038,369.9793396,265.3399658,266.8536072,264.0974426,327.303894,263.1730042,309.3193359,264.6175537,369.8766479,263.9536743
365664.7744,998,274.277771,264.6154175,334.2805176,264.2540894,316.6404114,266.6733704,377.3164063,265.9773865,274.3345642,264.2135925,334.6893616,263.3662109,316.7902222,264.9930725,377.3756104,264.3506165
365664.7913,999,280.9863281,264.9286804,341.618042,264.8395996,323.338501,267.0769959,384.4382324,266.4858704,281.5612488,264.3293152,342.0204773,263.5916443,324.0172119,265.3552551,384.7458496,264.7384949
365664.8078,1000,287.5089722,265.6734009,348.3751221,265.4308472,330.0164185,267.6247864,391.3944702,267.4257507,288.5456543,264.5572205,349.1505432,263.9208374,331.0466919,265.7806091,391.9277344,265.2143555
365664.8244,1001,294.5422363,265.5978394,354.9385681,266.1567383,336.5769653,268.2053528,397.5825195,268.0481567,295.4429321,264.9186096,355.9854431,264.4839172,337.9444275,266.3615112,398.7714844,265.9187927
365664.8413,1002,300.8439331,266.7385254,361.3006592,266.0598145,342.8615112,268.9755859,403.7433472,268.3420715,301.983551,265.3947754,362.5509033,264.9739075,344.4711304,267.0258789,405.3308105,266.5641479
