frameCounter, trackingStatus, timeLogged, frameNumber
4702,2,4125.7079, 49723
4703,2,4125.7245, 49724
4704,2,4125.7390, 49725
4705,2,4125.7550, 49726
4706,2,4125.7712, 49727
4707,2,4125.7864, 49728
4708,2,4125.8030, 49729
4709,2,4125.8201, 49730
4710,2,4125.8347, 49731
4711,2,4125.8508, 49732
4712,2,4125.8665, 49733
4713,2,4125.8828, 49734
4714,2,4125.8989, 49735
4715,2,4125.9148, 49736
4716,2,4125.9305, 49737
4717,2,4125.9471, 49738
4718,2,4125.9627, 49739
4719,2,4125.9790, 49740
4720,2,4125.9954, 49741
4721,2,4126.0109, 49742
4722,2,4126.0267, 49743
4723,2,4126.0433, 49744
4724,2,4126.0590, 49745
4725,2,4126.0747, 49746
4726,2,4126.1067, 49747
4727,2,4126.1239, 49748
4728,2,4126.1402, 49749
4729,2,4126.1549, 49750
4730,2,4126.1708, 49751
4731,2,4126.1869, 49752
4732,2,4126.2031, 49753
4733,2,4126.2189, 49754
4734,2,4126.2351, 49755
4735,2,4126.2506, 49756
4736,2,4126.2668, 49757
4737,2,4126.2824, 49758
4738,2,4126.2989, 49759
4739,2,4126.3146, 49760
4740,2,4126.3315, 49761
4741,2,4126.3469, 49762
4742,2,4126.3631, 49763
4743,2,4126.3793, 49764
4744,2,4126.3950, 49765
4745,2,4126.4109, 49766
4746,2,4126.4272, 49767
4747,2,4126.4436, 49768
4748,2,4126.4587, 49769
4749,2,4126.4913, 49770
4750,2,4126.5067, 49771
4751,2,4126.5229, 49772
4752,2,4126.5401, 49773
4753,2,4126.5547, 49774
4754,2,4126.5708, 49775
4755,2,4126.5869, 49776
4756,2,4126.6029, 49777
4757,2,4126.6187, 49778
4758,2,4126.6367, 49779
4759,2,4126.6506, 49780
4760,2,4126.6665, 49781
4761,2,4126.6826, 49782
4762,2,4126.6990, 49783
4763,2,4126.7149, 49784
4764,2,4126.7307, 49785
4765,2,4126.7468, 49786
4766,2,4126.7626, 49787
4767,2,4126.7788, 49788
4768,2,4126.7946, 49789
4769,2,4126.8105, 49790
4770,2,4126.8265, 49791
4771,2,4126.8439, 49792
4772,2,4126.8594, 49793
4773,2,4126.8912, 49794
4774,2,4126.9064, 49795
4775,2,4126.9231, 49796
4776,2,4126.9394, 49797
4777,2,4126.9564, 49798
4778,2,4126.9706, 49799
4779,2,4126.9868, 49800
4780,2,4127.0029, 49801
4781,2,4127.0193, 49802
4782,2,4127.0346, 49803
4783,2,4127.0507, 49804
4784,2,4127.0667, 49805
4785,2,4127.0840, 49806
4786,2,4127.0984, 49807
4787,2,4127.1145, 49808
4788,2,4127.1309, 49809
4789,2,4127.1473, 49810
4790,2,4127.1628, 49811
4791,2,4127.1786, 49812
4792,2,4127.1947, 49813
4793,2,4127.2110, 49814
4794,2,4127.2268, 49815
4795,2,4127.2430, 49816
4796,2,4127.2747, 49817
4797,2,4127.2908, 49818
4798,2,4127.3069, 49819
4799,2,4127.3231, 49820
4800,2,4127.3390, 49821
4801,2,4127.3556, 49822
4802,2,4127.3727, 49823
4803,2,4127.3868, 49824
4804,2,4127.4029, 49825
4805,2,4127.4188, 49826
4806,2,4127.4348, 49827
4807,2,4127.4513, 49828
4808,2,4127.4671, 49829
4809,2,4127.4834, 49830
4810,2,4127.4987, 49831
4811,2,4127.5150, 49832
4812,2,4127.5307, 49833
4813,2,4127.5472, 49834
4814,2,4127.5638, 49835
4815,2,4127.5791, 49836
4816,2,4127.5951, 49837
4817,2,4127.6113, 49838
4818,2,4127.6268, 49839
4819,2,4127.6436, 49840
4820,2,4127.6762, 49841
4821,2,4127.6921, 49842
4822,2,4127.7065, 49843
4823,2,4127.7239, 49844
4824,2,4127.7385, 49845
4825,2,4127.7549, 49846
4826,2,4127.7703, 49847
4827,2,4127.7871, 49848
4828,2,4127.8025, 49849
4829,2,4127.8189, 49850
4830,2,4127.8347, 49851
4831,2,4127.8504, 49852
4832,2,4127.8665, 49853
4833,2,4127.8834, 49854
4834,2,4127.8986, 49855
4835,2,4127.9148, 49856
4836,2,4127.9306, 49857
4837,2,4127.9469, 49858
4838,2,4127.9629, 49859
4839,2,4127.9787, 49860
4840,2,4127.9946, 49861
4841,2,4128.0109, 49862
4842,2,4128.0269, 49863
4843,2,4128.0591, 49864
4844,2,4128.0746, 49865
4845,2,4128.0920, 49866
4846,2,4128.1072, 49867
4847,2,4128.1244, 49868
4848,2,4128.1390, 49869
4849,2,4128.1551, 49870
4850,2,4128.1708, 49871
4851,2,4128.1878, 49872
4852,2,4128.2033, 49873
4853,2,4128.2189, 49874
4854,2,4128.2349, 49875
4855,2,4128.2506, 49876
4856,2,4128.2668, 49877
4857,2,4128.2829, 49878
4858,2,4128.2986, 49879
4859,2,4128.3149, 49880
4860,2,4128.3304, 49881
4861,2,4128.3470, 49882
4862,2,4128.3630, 49883
4863,2,4128.3790, 49884
4864,2,4128.3955, 49885
4865,2,4128.4113, 49886
4866,2,4128.4266, 49887
4867,2,4128.4588, 49888
4868,2,4128.4747, 49889
4869,2,4128.4911, 49890
4870,2,4128.5072, 49891
4871,2,4128.5242, 49892
4872,2,4128.5389, 49893
4873,2,4128.5551, 49894
4874,2,4128.5711, 49895
4875,2,4128.5869, 49896
4876,2,4128.6026, 49897
4877,2,4128.6191, 49898
4878,2,4128.6349, 49899
4879,2,4128.6508, 49900
4880,2,4128.6668, 49901
4881,2,4128.6832, 49902
4882,2,4128.6993, 49903
4883,2,4128.7149, 49904
4884,2,4128.7310, 49905
4885,2,4128.7473, 49906
4886,2,4128.7629, 49907
4887,2,4128.7785, 49908
4888,2,4128.7953, 49909
4889,2,4128.8111, 49910
4890,2,4128.8442, 49911
4891,2,4128.8588, 49912
4892,2,4128.8748, 49913
4893,2,4128.8916, 49914
4894,2,4128.9082, 49915
4895,2,4128.9238, 49916
4896,2,4128.9396, 49917
4897,2,4128.9548, 49918
4898,2,4128.9709, 49919
4899,2,4128.9866, 49920
4900,2,4129.0025, 49921
4901,2,4129.0185, 49922
4902,2,4129.0345, 49923
4903,2,4129.0507, 49924
4904,2,4129.0670, 49925
4905,2,4129.0827, 49926
4906,2,4129.0989, 49927
4907,2,4129.1146, 49928
4908,2,4129.1320, 49929
4909,2,4129.1471, 49930
4910,2,4129.1629, 49931
4911,2,4129.1785, 49932
4912,2,4129.1949, 49933
4913,2,4129.2104, 49934
4914,2,4129.2428, 49935
4915,2,4129.2585, 49936
